time,people_in,people_out,people_inside
2024-03-19 23:01:44,1,2,-1
2024-03-19 23:01:49,4,2,2
2024-03-19 23:01:54,8,2,6
2024-03-19 23:01:59,10,6,4
2024-03-19 23:02:05,10,6,4
2024-03-19 23:02:10,10,9,1
2024-03-19 23:02:15,11,11,0
2024-03-19 23:02:20,13,11,2
2024-03-19 23:02:25,14,12,2
2024-03-19 23:02:30,14,16,-2
2024-03-19 23:02:35,15,19,-4
2024-03-19 23:02:40,18,21,-3
2024-03-19 23:02:45,21,22,-1
2024-03-19 23:02:50,22,22,0
2024-03-19 23:02:55,23,25,-2
2024-03-19 23:03:00,24,26,-2
2024-03-19 23:03:05,26,27,-1
2024-03-19 23:03:10,27,28,-1
2024-03-19 23:03:15,30,28,2
2024-03-19 23:03:20,36,29,7
2024-03-19 23:03:25,38,29,9
2024-03-19 23:03:30,42,30,12
2024-03-19 23:03:35,45,30,15
2024-03-19 23:03:40,50,32,18
2024-03-19 23:03:45,52,34,18
2024-03-19 23:03:50,53,39,14
2024-03-19 23:03:55,55,43,12
2024-03-19 23:04:00,58,45,13
2024-03-19 23:04:05,62,50,12
2024-03-19 23:04:11,62,50,12
2024-03-19 23:04:16,64,51,13
2024-03-19 23:04:21,65,56,9
2024-03-19 23:04:26,66,58,8
2024-03-19 23:04:31,66,58,8
2024-03-19 23:04:36,69,60,9
2024-03-19 23:04:41,72,61,11
2024-03-19 23:04:46,77,63,14
2024-03-19 23:04:51,82,65,17
2024-03-19 23:04:56,84,65,19
2024-03-19 23:05:01,88,70,18
2024-03-19 23:05:06,88,72,16
2024-03-19 23:05:11,91,74,17
2024-03-19 23:05:16,94,77,17
2024-03-19 23:05:21,97,82,15
2024-03-19 23:05:26,99,85,14
2024-03-19 23:05:31,100,91,9
2024-03-19 23:05:36,100,96,4
2024-03-19 23:05:41,102,98,4
2024-03-19 23:05:46,102,102,0
2024-03-19 23:05:51,103,106,-3
2024-03-19 23:05:56,104,107,-3
2024-03-19 23:06:01,105,108,-3
2024-03-19 23:06:06,105,110,-5
2024-03-19 23:06:11,106,117,-11
2024-03-19 23:06:16,111,119,-8
2024-03-19 23:06:21,112,124,-12
2024-03-19 23:06:26,115,127,-12
2024-03-19 23:06:31,118,127,-9
2024-03-19 23:06:36,120,132,-12
2024-03-19 23:06:41,122,133,-11
2024-03-19 23:06:47,125,135,-10
2024-03-19 23:06:52,130,137,-7
2024-03-19 23:06:57,131,138,-7
2024-03-19 23:07:02,135,139,-4
2024-03-19 23:07:07,139,139,0
2024-03-19 23:07:12,143,140,3
2024-03-19 23:07:17,146,142,4
2024-03-19 23:07:22,147,148,-1
2024-03-19 23:07:27,149,152,-3
2024-03-19 23:07:32,149,153,-4
2024-03-19 23:07:37,150,157,-7
2024-03-19 23:07:42,154,162,-8
2024-03-19 23:07:47,154,166,-12
2024-03-19 23:07:52,157,169,-12
2024-03-19 23:07:57,159,173,-14
2024-03-19 23:08:02,160,174,-14
2024-03-19 23:08:07,160,174,-14
2024-03-19 23:08:12,162,175,-13
2024-03-19 23:08:17,163,176,-13
2024-03-19 23:08:22,166,180,-14
2024-03-19 23:08:27,170,182,-12
2024-03-19 23:08:32,172,188,-16
2024-03-19 23:08:37,173,192,-19
2024-03-19 23:08:42,174,196,-22
2024-03-19 23:08:47,178,200,-22
2024-03-19 23:08:52,182,203,-21
2024-03-19 23:08:57,185,205,-20
2024-03-19 23:09:03,186,205,-19
2024-03-19 23:09:08,188,205,-17
2024-03-19 23:09:13,189,206,-17
2024-03-19 23:09:18,192,210,-18
2024-03-19 23:09:23,194,212,-18
2024-03-19 23:09:28,199,215,-16
2024-03-19 23:09:33,202,216,-14
2024-03-19 23:09:38,204,216,-12
2024-03-19 23:09:43,209,216,-7
2024-03-19 23:09:48,209,219,-10
2024-03-19 23:09:53,209,220,-11
2024-03-19 23:09:58,210,220,-10
2024-03-19 23:10:03,211,221,-10
2024-03-19 23:10:08,213,222,-9
2024-03-19 23:10:13,214,225,-11
2024-03-19 23:10:18,215,226,-11
2024-03-19 23:10:23,215,226,-11
2024-03-19 23:10:28,215,227,-12
2024-03-19 23:10:33,215,230,-15
2024-03-19 23:10:38,217,232,-15
2024-03-19 23:10:43,218,235,-17
2024-03-19 23:10:48,221,241,-20
2024-03-19 23:10:54,223,243,-20
2024-03-19 23:10:59,226,248,-22
2024-03-19 23:11:04,230,251,-21
2024-03-19 23:11:09,233,254,-21
2024-03-19 23:11:14,236,257,-21
2024-03-19 23:11:19,236,258,-22
2024-03-19 23:11:24,236,258,-22
2024-03-19 23:11:29,239,259,-20
2024-03-19 23:11:34,241,261,-20
2024-03-19 23:11:39,243,263,-20
2024-03-19 23:11:44,243,264,-21
2024-03-19 23:11:49,244,266,-22
2024-03-19 23:11:54,245,270,-25
2024-03-19 23:11:59,245,270,-25
2024-03-19 23:12:04,247,272,-25
2024-03-19 23:12:09,250,277,-27
2024-03-19 23:12:14,251,278,-27
2024-03-19 23:12:19,253,280,-27
2024-03-19 23:12:24,253,282,-29
2024-03-19 23:12:29,253,284,-31
2024-03-19 23:12:34,253,288,-35
2024-03-19 23:12:39,253,290,-37
2024-03-19 23:12:44,254,291,-37
2024-03-19 23:12:49,254,291,-37
2024-03-19 23:12:54,255,294,-39
2024-03-19 23:12:59,255,297,-42
2024-03-19 23:13:05,257,297,-40
2024-03-19 23:13:10,259,301,-42
2024-03-19 23:13:15,260,305,-45
2024-03-19 23:13:20,263,307,-44
2024-03-19 23:13:25,266,309,-43
2024-03-19 23:13:30,270,311,-41
2024-03-19 23:13:35,272,313,-41
2024-03-19 23:13:40,272,315,-43
2024-03-19 23:13:45,273,317,-44
2024-03-19 23:13:50,278,320,-42
2024-03-19 23:13:55,279,323,-44
2024-03-19 23:14:00,282,325,-43
2024-03-19 23:14:05,283,327,-44
2024-03-19 23:14:10,285,328,-43
2024-03-19 23:14:15,285,334,-49
2024-03-19 23:14:20,285,337,-52
2024-03-19 23:14:25,289,339,-50
2024-03-19 23:14:30,289,339,-50
2024-03-19 23:14:35,293,342,-49
2024-03-19 23:14:40,296,345,-49
2024-03-19 23:14:45,297,347,-50
2024-03-19 23:14:50,298,349,-51
2024-03-19 23:14:55,300,349,-49
2024-03-19 23:15:01,302,349,-47
2024-03-19 23:15:06,302,349,-47
2024-03-19 23:15:11,302,349,-47
2024-03-19 23:15:16,303,351,-48
2024-03-19 23:15:21,305,354,-49
2024-03-19 23:15:26,305,356,-51
2024-03-19 23:15:31,306,359,-53
2024-03-19 23:15:36,309,362,-53
2024-03-19 23:15:41,309,363,-54
2024-03-19 23:15:46,312,367,-55
2024-03-19 23:15:51,313,368,-55
2024-03-19 23:15:56,314,371,-57
2024-03-19 23:16:01,314,371,-57
2024-03-19 23:16:06,316,377,-61
2024-03-19 23:16:11,317,379,-62
2024-03-19 23:16:16,318,385,-67
2024-03-19 23:16:21,324,387,-63
2024-03-19 23:16:26,328,389,-61
2024-03-19 23:16:31,329,391,-62
2024-03-19 23:16:36,330,392,-62
2024-03-19 23:16:41,330,393,-63
2024-03-19 23:16:46,334,394,-60
2024-03-19 23:16:51,335,394,-59
2024-03-19 23:16:56,336,399,-63
2024-03-19 23:17:01,339,403,-64
2024-03-19 23:17:06,339,408,-69
2024-03-19 23:17:12,341,410,-69
2024-03-19 23:17:17,341,411,-70
2024-03-19 23:17:22,341,411,-70
2024-03-19 23:17:27,341,412,-71
2024-03-19 23:17:32,341,412,-71
2024-03-19 23:17:37,341,413,-72
2024-03-19 23:17:42,343,413,-70
2024-03-19 23:17:47,345,415,-70
2024-03-19 23:17:52,349,418,-69
2024-03-19 23:17:57,353,421,-68
2024-03-19 23:18:02,353,424,-71
2024-03-19 23:18:07,353,426,-73
2024-03-19 23:18:12,355,426,-71
2024-03-19 23:18:17,362,429,-67
2024-03-19 23:18:22,363,430,-67
2024-03-19 23:18:27,364,431,-67
2024-03-19 23:18:32,369,431,-62
2024-03-19 23:18:37,371,432,-61
2024-03-19 23:18:42,372,437,-65
2024-03-19 23:18:47,375,443,-68
2024-03-19 23:18:52,376,446,-70
2024-03-19 23:18:57,377,449,-72
2024-03-19 23:19:02,378,450,-72
2024-03-19 23:19:07,381,453,-72
2024-03-19 23:19:12,382,459,-77
2024-03-19 23:19:18,384,465,-81
2024-03-19 23:19:23,385,470,-85
2024-03-19 23:19:28,389,473,-84
2024-03-19 23:19:33,392,479,-87
2024-03-19 23:19:38,397,483,-86
2024-03-19 23:19:43,397,485,-88
2024-03-19 23:19:48,399,487,-88
2024-03-19 23:19:53,400,491,-91
2024-03-19 23:19:58,402,495,-93
2024-03-19 23:20:03,405,495,-90
2024-03-19 23:20:08,408,496,-88
2024-03-19 23:20:13,409,503,-94
2024-03-19 23:20:18,410,506,-96
2024-03-19 23:20:23,411,508,-97
2024-03-19 23:20:28,413,509,-96
2024-03-19 23:20:33,413,509,-96
2024-03-19 23:20:38,414,511,-97
2024-03-19 23:20:43,416,514,-98
2024-03-19 23:20:48,418,515,-97
2024-03-19 23:20:53,419,516,-97
2024-03-19 23:20:58,419,517,-98
2024-03-19 23:21:03,421,517,-96
2024-03-19 23:21:08,423,518,-95
2024-03-19 23:21:13,427,518,-91
2024-03-19 23:21:19,429,519,-90
2024-03-19 23:21:24,432,523,-91
2024-03-19 23:21:29,433,524,-91
2024-03-19 23:21:34,435,526,-91
2024-03-19 23:21:39,438,528,-90
2024-03-19 23:21:44,439,529,-90
2024-03-19 23:21:49,443,535,-92
2024-03-19 23:21:54,448,539,-91
2024-03-19 23:21:59,450,546,-96
2024-03-19 23:22:04,452,550,-98
2024-03-19 23:22:09,455,554,-99
2024-03-19 23:22:14,455,554,-99
2024-03-19 23:22:19,457,557,-100
2024-03-19 23:22:24,458,561,-103
2024-03-19 23:22:29,460,564,-104
2024-03-19 23:22:34,463,569,-106
2024-03-19 23:22:39,470,571,-101
2024-03-19 23:22:44,471,571,-100
2024-03-19 23:22:49,475,572,-97
2024-03-19 23:22:54,484,573,-89
2024-03-19 23:22:59,487,574,-87
2024-03-19 23:23:04,488,577,-89
2024-03-19 23:23:09,492,577,-85
2024-03-19 23:23:14,496,577,-81
2024-03-19 23:23:19,497,580,-83
2024-03-19 23:23:24,502,585,-83
2024-03-19 23:23:30,503,586,-83
2024-03-19 23:23:35,503,587,-84
2024-03-19 23:23:40,503,588,-85
2024-03-19 23:23:45,505,588,-83
2024-03-19 23:23:50,513,589,-76
2024-03-19 23:23:55,519,592,-73
2024-03-19 23:24:00,522,596,-74
2024-03-19 23:24:05,525,598,-73
2024-03-19 23:24:10,527,602,-75
2024-03-19 23:24:15,528,603,-75
2024-03-19 23:24:20,533,607,-74
2024-03-19 23:24:25,535,614,-79
2024-03-19 23:24:30,536,618,-82
2024-03-19 23:24:35,536,618,-82
2024-03-19 23:24:40,539,625,-86
2024-03-19 23:24:45,540,629,-89
2024-03-19 23:24:50,543,634,-91
2024-03-19 23:24:55,544,638,-94
2024-03-19 23:25:00,545,641,-96
2024-03-19 23:25:05,546,643,-97
2024-03-19 23:25:10,546,643,-97
2024-03-19 23:25:15,549,644,-95
2024-03-19 23:25:20,551,650,-99
2024-03-19 23:25:25,554,654,-100
2024-03-19 23:25:31,556,659,-103
2024-03-19 23:25:36,558,663,-105
2024-03-19 23:25:41,559,664,-105
2024-03-19 23:25:46,563,668,-105
2024-03-19 23:25:51,563,668,-105
2024-03-19 23:25:56,564,671,-107
2024-03-19 23:26:01,565,673,-108
2024-03-19 23:26:06,568,675,-107
2024-03-19 23:26:11,571,680,-109
2024-03-19 23:26:16,573,680,-107
2024-03-19 23:26:21,577,680,-103
2024-03-19 23:26:26,577,682,-105
2024-03-19 23:26:31,582,684,-102
2024-03-19 23:26:36,587,688,-101
2024-03-19 23:26:41,587,690,-103
2024-03-19 23:26:46,588,694,-106
2024-03-19 23:26:51,589,699,-110
2024-03-19 23:26:56,589,705,-116
2024-03-19 23:27:01,592,708,-116
2024-03-19 23:27:06,595,709,-114
2024-03-19 23:27:11,598,710,-112
2024-03-19 23:27:16,605,711,-106
2024-03-19 23:27:21,608,713,-105
2024-03-19 23:27:26,614,717,-103
2024-03-19 23:27:31,616,722,-106
2024-03-19 23:27:36,618,725,-107
2024-03-19 23:27:41,619,731,-112
2024-03-19 23:27:46,621,731,-110
2024-03-19 23:27:51,622,734,-112
2024-03-19 23:27:56,624,741,-117
2024-03-19 23:28:02,628,746,-118
2024-03-19 23:28:07,631,748,-117
2024-03-19 23:28:12,632,753,-121
2024-03-19 23:28:17,635,755,-120
2024-03-19 23:28:22,640,758,-118
2024-03-19 23:28:27,645,762,-117
2024-03-19 23:28:32,646,764,-118
2024-03-19 23:28:37,651,765,-114
2024-03-19 23:28:42,655,770,-115
2024-03-19 23:28:47,660,771,-111
2024-03-19 23:28:52,661,771,-110
2024-03-19 23:28:57,664,773,-109
2024-03-19 23:29:02,665,775,-110
2024-03-19 23:29:07,667,780,-113
2024-03-19 23:29:12,672,785,-113
2024-03-19 23:29:17,673,789,-116
2024-03-19 23:29:22,677,794,-117
2024-03-19 23:29:27,678,795,-117
2024-03-19 23:29:32,683,800,-117
2024-03-19 23:29:37,685,803,-118
2024-03-19 23:29:42,685,805,-120
2024-03-19 23:29:47,687,810,-123
2024-03-19 23:29:52,689,812,-123
2024-03-19 23:29:57,692,817,-125
2024-03-19 23:30:02,692,821,-129
2024-03-19 23:30:07,695,824,-129
2024-03-19 23:30:12,696,828,-132
2024-03-19 23:30:18,696,831,-135
2024-03-19 23:30:23,696,832,-136
2024-03-19 23:30:28,699,833,-134
2024-03-19 23:30:33,703,835,-132
2024-03-19 23:30:38,705,837,-132
2024-03-19 23:30:43,710,842,-132
2024-03-19 23:30:48,710,843,-133
2024-03-19 23:30:53,713,845,-132
2024-03-19 23:30:58,716,845,-129
2024-03-19 23:31:03,716,850,-134
2024-03-19 23:31:08,719,850,-131
2024-03-19 23:31:13,724,851,-127
2024-03-19 23:31:18,727,853,-126
2024-03-19 23:31:23,730,856,-126
2024-03-19 23:31:28,732,860,-128
2024-03-19 23:31:33,734,862,-128
2024-03-19 23:31:38,734,864,-130
2024-03-19 23:31:43,734,867,-133
2024-03-19 23:31:48,739,873,-134
2024-03-19 23:31:53,743,875,-132
2024-03-19 23:31:58,744,875,-131
2024-03-19 23:32:03,748,876,-128
2024-03-19 23:32:08,749,876,-127
2024-03-19 23:32:13,749,876,-127
2024-03-19 23:32:19,754,879,-125
2024-03-19 23:32:24,756,881,-125
2024-03-19 23:32:29,763,885,-122
2024-03-19 23:32:34,765,891,-126
2024-03-19 23:32:39,766,896,-130
2024-03-19 23:32:44,769,896,-127
2024-03-19 23:32:49,771,898,-127
2024-03-19 23:32:54,771,900,-129
2024-03-19 23:32:59,773,904,-131
2024-03-19 23:33:04,774,909,-135
2024-03-19 23:33:09,774,909,-135
2024-03-19 23:33:14,775,913,-138
2024-03-19 23:33:19,775,914,-139
2024-03-19 23:33:24,778,918,-140
2024-03-19 23:33:29,779,921,-142
2024-03-19 23:33:34,779,925,-146
2024-03-19 23:33:39,782,929,-147
2024-03-19 23:33:44,783,934,-151
2024-03-19 23:33:49,785,937,-152
2024-03-19 23:33:54,789,939,-150
2024-03-19 23:33:59,789,939,-150
2024-03-19 23:34:05,792,941,-149
2024-03-19 23:34:10,794,945,-151
2024-03-19 23:34:15,796,945,-149
2024-03-19 23:34:20,796,948,-152
2024-03-19 23:34:25,803,953,-150
2024-03-19 23:34:30,804,955,-151
2024-03-19 23:34:35,808,959,-151
2024-03-19 23:34:40,811,961,-150
2024-03-19 23:34:45,815,961,-146
2024-03-19 23:34:50,817,963,-146
2024-03-19 23:34:55,820,966,-146
2024-03-19 23:35:00,822,966,-144
2024-03-19 23:35:05,822,967,-145
2024-03-19 23:35:10,822,967,-145
2024-03-19 23:35:15,823,968,-145
2024-03-19 23:35:20,823,970,-147
2024-03-19 23:35:25,826,971,-145
2024-03-19 23:35:30,829,973,-144
2024-03-19 23:35:35,832,976,-144
2024-03-19 23:35:40,833,979,-146
2024-03-19 23:35:45,835,980,-145
2024-03-19 23:35:50,836,983,-147
2024-03-19 23:35:55,837,984,-147
2024-03-19 23:36:01,839,986,-147
2024-03-19 23:36:06,841,989,-148
2024-03-19 23:36:11,844,993,-149
2024-03-19 23:36:16,845,995,-150
2024-03-19 23:36:21,846,1000,-154
2024-03-19 23:36:26,848,1007,-159
2024-03-19 23:36:31,849,1010,-161
2024-03-19 23:36:36,849,1011,-162
2024-03-19 23:36:41,849,1012,-163
2024-03-19 23:36:46,849,1012,-163
2024-03-19 23:36:51,850,1013,-163
2024-03-19 23:36:56,850,1016,-166
2024-03-19 23:37:01,856,1016,-160
2024-03-19 23:37:06,859,1016,-157
2024-03-19 23:37:11,859,1017,-158
2024-03-19 23:37:16,859,1017,-158
2024-03-19 23:37:21,862,1023,-161
2024-03-19 23:37:26,865,1026,-161
2024-03-19 23:37:31,866,1027,-161
2024-03-19 23:37:36,869,1033,-164
2024-03-19 23:37:41,873,1034,-161
2024-03-19 23:37:46,873,1037,-164
2024-03-19 23:37:51,874,1040,-166
2024-03-19 23:37:56,877,1043,-166
2024-03-19 23:38:02,879,1044,-165
2024-03-19 23:38:07,882,1044,-162
2024-03-19 23:38:12,885,1048,-163
2024-03-19 23:38:17,887,1048,-161
2024-03-19 23:38:22,890,1050,-160
2024-03-19 23:38:27,892,1053,-161
2024-03-19 23:38:32,895,1057,-162
2024-03-19 23:38:37,897,1059,-162
2024-03-19 23:38:42,899,1060,-161
2024-03-19 23:38:47,899,1062,-163
2024-03-19 23:38:52,899,1062,-163
2024-03-19 23:38:57,901,1064,-163
2024-03-19 23:39:02,907,1069,-162
2024-03-19 23:39:07,908,1069,-161
2024-03-19 23:39:12,909,1074,-165
2024-03-19 23:39:17,912,1075,-163
2024-03-19 23:39:22,914,1080,-166
2024-03-19 23:39:27,914,1081,-167
2024-03-19 23:39:32,915,1082,-167
2024-03-19 23:39:37,915,1083,-168
2024-03-19 23:39:42,916,1083,-167
2024-03-19 23:39:47,916,1083,-167
2024-03-19 23:39:52,918,1085,-167
2024-03-19 23:39:57,922,1089,-167
2024-03-19 23:40:03,923,1093,-170
2024-03-19 23:40:08,925,1095,-170
2024-03-19 23:40:13,930,1097,-167
2024-03-19 23:40:18,934,1101,-167
2024-03-19 23:40:23,935,1103,-168
2024-03-19 23:40:28,936,1105,-169
2024-03-19 23:40:33,940,1111,-171
2024-03-19 23:40:38,942,1113,-171
2024-03-19 23:40:43,947,1116,-169
2024-03-19 23:40:48,948,1116,-168
2024-03-19 23:40:53,951,1119,-168
2024-03-19 23:40:58,952,1120,-168
2024-03-19 23:41:03,952,1121,-169
2024-03-19 23:41:08,952,1126,-174
2024-03-19 23:41:13,953,1128,-175
2024-03-19 23:41:18,953,1131,-178
2024-03-19 23:41:23,954,1135,-181
2024-03-19 23:41:28,956,1137,-181
2024-03-19 23:41:33,956,1137,-181
2024-03-19 23:41:38,958,1140,-182
2024-03-19 23:41:43,960,1142,-182
2024-03-19 23:41:48,962,1145,-183
2024-03-19 23:41:53,962,1148,-186
2024-03-19 23:41:58,966,1151,-185
2024-03-19 23:42:03,968,1151,-183
2024-03-19 23:42:08,970,1152,-182
2024-03-19 23:42:13,971,1152,-181
2024-03-19 23:42:18,971,1153,-182
2024-03-19 23:42:23,972,1154,-182
2024-03-19 23:42:29,972,1154,-182
2024-03-19 23:42:34,975,1157,-182
2024-03-19 23:42:39,976,1158,-182
2024-03-19 23:42:44,982,1158,-176
2024-03-19 23:42:49,983,1163,-180
2024-03-19 23:42:54,985,1165,-180
2024-03-19 23:42:59,985,1167,-182
2024-03-19 23:43:04,987,1171,-184
2024-03-19 23:43:09,989,1175,-186
2024-03-19 23:43:14,990,1177,-187
2024-03-19 23:43:19,992,1184,-192
2024-03-19 23:43:24,992,1188,-196
2024-03-19 23:43:29,993,1191,-198
2024-03-19 23:43:34,996,1193,-197
2024-03-19 23:43:39,998,1197,-199
2024-03-19 23:43:44,1001,1201,-200
2024-03-19 23:43:49,1004,1201,-197
2024-03-19 23:43:54,1011,1204,-193
2024-03-19 23:43:59,1015,1206,-191
2024-03-19 23:44:04,1018,1209,-191
2024-03-19 23:44:09,1021,1211,-190
2024-03-19 23:44:14,1024,1212,-188
2024-03-19 23:44:19,1028,1212,-184
2024-03-19 23:44:24,1028,1213,-185
2024-03-19 23:44:29,1030,1218,-188
2024-03-19 23:44:34,1030,1219,-189
2024-03-19 23:44:39,1031,1221,-190
2024-03-19 23:44:45,1035,1228,-193
2024-03-19 23:44:50,1039,1228,-189
2024-03-19 23:44:55,1041,1228,-187
2024-03-19 23:45:00,1042,1230,-188
2024-03-19 23:45:05,1043,1233,-190
2024-03-19 23:45:10,1045,1236,-191
2024-03-19 23:45:15,1046,1237,-191
2024-03-19 23:45:20,1048,1237,-189
2024-03-19 23:45:25,1048,1238,-190
2024-03-19 23:45:30,1048,1238,-190
2024-03-19 23:45:35,1052,1242,-190
2024-03-19 23:45:40,1054,1245,-191
2024-03-19 23:45:45,1058,1249,-191
2024-03-19 23:45:50,1059,1252,-193
2024-03-19 23:45:55,1061,1255,-194
2024-03-19 23:46:00,1061,1255,-194
2024-03-19 23:46:05,1066,1258,-192
2024-03-19 23:46:10,1069,1262,-193
2024-03-19 23:46:15,1069,1267,-198
2024-03-19 23:46:20,1071,1267,-196
2024-03-19 23:46:25,1073,1271,-198
2024-03-19 23:46:30,1073,1274,-201
2024-03-19 23:46:35,1076,1276,-200
2024-03-19 23:46:40,1078,1282,-204
2024-03-19 23:46:45,1078,1284,-206
2024-03-19 23:46:50,1079,1287,-208
2024-03-19 23:46:55,1080,1289,-209
2024-03-19 23:47:00,1082,1292,-210
2024-03-19 23:47:05,1085,1293,-208
2024-03-19 23:47:10,1088,1295,-207
2024-03-19 23:47:15,1093,1296,-203
2024-03-19 23:47:20,1094,1299,-205
2024-03-19 23:47:25,1095,1299,-204
2024-03-19 23:47:30,1095,1299,-204
2024-03-19 23:47:36,1096,1301,-205
2024-03-19 23:47:41,1099,1303,-204
2024-03-19 23:47:46,1099,1306,-207
2024-03-19 23:47:51,1099,1311,-212
2024-03-19 23:47:56,1103,1315,-212
2024-03-19 23:48:01,1104,1315,-211
2024-03-19 23:48:06,1107,1316,-209
2024-03-19 23:48:11,1107,1319,-212
2024-03-19 23:48:16,1110,1326,-216
2024-03-19 23:48:21,1111,1328,-217
2024-03-19 23:48:26,1117,1332,-215
2024-03-19 23:48:31,1119,1337,-218
2024-03-19 23:48:36,1121,1342,-221
2024-03-19 23:48:41,1124,1344,-220
2024-03-19 23:48:46,1125,1348,-223
2024-03-19 23:48:51,1127,1353,-226
2024-03-19 23:48:56,1128,1357,-229
2024-03-19 23:49:01,1128,1357,-229
2024-03-19 23:49:06,1130,1361,-231
2024-03-19 23:49:11,1131,1366,-235
2024-03-19 23:49:16,1133,1369,-236
2024-03-19 23:49:21,1135,1371,-236
2024-03-19 23:49:26,1138,1372,-234
2024-03-19 23:49:31,1141,1376,-235
2024-03-19 23:49:36,1144,1376,-232
2024-03-19 23:49:41,1146,1377,-231
2024-03-19 23:49:46,1149,1378,-229
2024-03-19 23:49:51,1152,1378,-226
2024-03-19 23:49:56,1153,1384,-231
2024-03-19 23:50:01,1153,1387,-234
2024-03-19 23:50:07,1155,1390,-235
