time,people_in,people_out,people_inside
2024-03-20 02:49:39,4645,5948,-1303
2024-03-20 02:49:44,4649,5950,-1301
2024-03-20 02:49:49,4650,5952,-1302
2024-03-20 02:49:54,4651,5952,-1301
2024-03-20 02:49:59,4654,5953,-1299
2024-03-20 02:50:04,4656,5953,-1297
2024-03-20 02:50:09,4660,5953,-1293
2024-03-20 02:50:14,4661,5954,-1293
2024-03-20 02:50:19,4662,5956,-1294
2024-03-20 02:50:25,4663,5957,-1294
2024-03-20 02:50:30,4666,5957,-1291
2024-03-20 02:50:35,4669,5958,-1289
2024-03-20 02:50:40,4671,5958,-1287
2024-03-20 02:50:45,4673,5959,-1286
2024-03-20 02:50:50,4675,5959,-1284
2024-03-20 02:50:55,4677,5963,-1286
2024-03-20 02:51:00,4681,5966,-1285
2024-03-20 02:51:05,4683,5966,-1283
2024-03-20 02:51:10,4683,5967,-1284
2024-03-20 02:51:15,4683,5968,-1285
2024-03-20 02:51:20,4684,5969,-1285
2024-03-20 02:51:25,4687,5970,-1283
2024-03-20 02:51:30,4690,5971,-1281
2024-03-20 02:51:35,4692,5973,-1281
2024-03-20 02:51:40,4692,5975,-1283
2024-03-20 02:51:45,4694,5978,-1284
2024-03-20 02:51:50,4694,5981,-1287
2024-03-20 02:51:55,4695,5983,-1288
2024-03-20 02:52:00,4697,5984,-1287
2024-03-20 02:52:05,4697,5988,-1291
2024-03-20 02:52:10,4699,5989,-1290
2024-03-20 02:52:15,4699,5993,-1294
2024-03-20 02:52:21,4703,5997,-1294
2024-03-20 02:52:26,4705,6001,-1296
2024-03-20 02:52:31,4705,6003,-1298
2024-03-20 02:52:36,4706,6005,-1299
2024-03-20 02:52:41,4708,6007,-1299
2024-03-20 02:52:46,4709,6009,-1300
2024-03-20 02:52:51,4712,6012,-1300
2024-03-20 02:52:56,4714,6014,-1300
2024-03-20 02:53:01,4716,6016,-1300
2024-03-20 02:53:06,4717,6016,-1299
2024-03-20 02:53:11,4720,6016,-1296
2024-03-20 02:53:16,4721,6016,-1295
2024-03-20 02:53:21,4723,6019,-1296
2024-03-20 02:53:26,4724,6022,-1298
2024-03-20 02:53:31,4725,6024,-1299
2024-03-20 02:53:36,4730,6026,-1296
2024-03-20 02:53:41,4730,6027,-1297
2024-03-20 02:53:46,4730,6027,-1297
2024-03-20 02:53:51,4732,6030,-1298
2024-03-20 02:53:56,4732,6031,-1299
2024-03-20 02:54:01,4733,6032,-1299
2024-03-20 02:54:06,4736,6035,-1299
2024-03-20 02:54:11,4737,6035,-1298
2024-03-20 02:54:16,4738,6036,-1298
2024-03-20 02:54:21,4739,6038,-1299
2024-03-20 02:54:26,4741,6039,-1298
2024-03-20 02:54:31,4743,6040,-1297
2024-03-20 02:54:37,4743,6043,-1300
2024-03-20 02:54:42,4745,6045,-1300
2024-03-20 02:54:47,4746,6045,-1299
2024-03-20 02:54:52,4749,6047,-1298
2024-03-20 02:54:57,4753,6048,-1295
2024-03-20 02:55:02,4754,6051,-1297
2024-03-20 02:55:07,4755,6052,-1297
2024-03-20 02:55:12,4759,6055,-1296
2024-03-20 02:55:17,4761,6057,-1296
2024-03-20 02:55:22,4763,6058,-1295
2024-03-20 02:55:27,4763,6061,-1298
2024-03-20 02:55:32,4763,6063,-1300
2024-03-20 02:55:37,4765,6068,-1303
2024-03-20 02:55:42,4766,6071,-1305
2024-03-20 02:55:47,4769,6074,-1305
2024-03-20 02:55:52,4771,6078,-1307
2024-03-20 02:55:57,4773,6079,-1306
2024-03-20 02:56:02,4773,6082,-1309
2024-03-20 02:56:07,4775,6084,-1309
2024-03-20 02:56:12,4775,6087,-1312
2024-03-20 02:56:17,4778,6088,-1310
2024-03-20 02:56:22,4780,6089,-1309
2024-03-20 02:56:27,4782,6091,-1309
2024-03-20 02:56:32,4783,6092,-1309
2024-03-20 02:56:38,4783,6093,-1310
2024-03-20 02:56:43,4783,6094,-1311
2024-03-20 02:56:48,4783,6094,-1311
2024-03-20 02:56:53,4783,6095,-1312
2024-03-20 02:56:58,4783,6097,-1314
2024-03-20 02:57:03,4783,6097,-1314
2024-03-20 02:57:08,4785,6100,-1315
2024-03-20 02:57:13,4787,6102,-1315
2024-03-20 02:57:18,4788,6103,-1315
2024-03-20 02:57:23,4789,6104,-1315
2024-03-20 02:57:28,4790,6105,-1315
2024-03-20 02:57:33,4792,6107,-1315
2024-03-20 02:57:38,4793,6110,-1317
2024-03-20 02:57:43,4794,6112,-1318
2024-03-20 02:57:48,4797,6113,-1316
2024-03-20 02:57:53,4798,6114,-1316
2024-03-20 02:57:58,4798,6115,-1317
2024-03-20 02:58:03,4798,6116,-1318
2024-03-20 02:58:08,4798,6120,-1322
2024-03-20 02:58:13,4799,6121,-1322
2024-03-20 02:58:18,4802,6121,-1319
2024-03-20 02:58:23,4804,6121,-1317
2024-03-20 02:58:29,4805,6124,-1319
2024-03-20 02:58:34,4807,6127,-1320
2024-03-20 02:58:39,4807,6130,-1323
2024-03-20 02:58:44,4807,6131,-1324
2024-03-20 02:58:49,4808,6131,-1323
2024-03-20 02:58:54,4808,6133,-1325
2024-03-20 02:58:59,4809,6135,-1326
2024-03-20 02:59:04,4810,6137,-1327
2024-03-20 02:59:09,4813,6137,-1324
2024-03-20 02:59:14,4814,6142,-1328
2024-03-20 02:59:19,4818,6145,-1327
2024-03-20 02:59:24,4818,6147,-1329
2024-03-20 02:59:29,4818,6148,-1330
2024-03-20 02:59:34,4818,6150,-1332
2024-03-20 02:59:39,4818,6150,-1332
2024-03-20 02:59:44,4818,6154,-1336
2024-03-20 02:59:49,4821,6156,-1335
2024-03-20 02:59:54,4822,6157,-1335
2024-03-20 02:59:59,4825,6159,-1334
2024-03-20 03:00:04,4827,6160,-1333
2024-03-20 03:00:09,4828,6160,-1332
2024-03-20 03:00:14,4828,6160,-1332
2024-03-20 03:00:20,4830,6162,-1332
2024-03-20 03:00:25,4830,6163,-1333
2024-03-20 03:00:30,4832,6168,-1336
2024-03-20 03:00:35,4833,6172,-1339
2024-03-20 03:00:40,4836,6174,-1338
2024-03-20 03:00:45,4838,6175,-1337
2024-03-20 03:00:50,4839,6176,-1337
2024-03-20 03:00:55,4840,6177,-1337
2024-03-20 03:01:00,4844,6179,-1335
2024-03-20 03:01:05,4845,6180,-1335
2024-03-20 03:01:10,4847,6183,-1336
2024-03-20 03:01:15,4848,6185,-1337
2024-03-20 03:01:20,4848,6186,-1338
2024-03-20 03:01:25,4848,6188,-1340
2024-03-20 03:01:30,4850,6189,-1339
2024-03-20 03:01:35,4852,6190,-1338
2024-03-20 03:01:40,4854,6192,-1338
2024-03-20 03:01:45,4856,6194,-1338
2024-03-20 03:01:50,4858,6196,-1338
2024-03-20 03:01:55,4860,6196,-1336
2024-03-20 03:02:00,4861,6196,-1335
2024-03-20 03:02:05,4861,6196,-1335
2024-03-20 03:02:10,4861,6198,-1337
2024-03-20 03:02:15,4862,6199,-1337
2024-03-20 03:02:20,4863,6201,-1338
2024-03-20 03:02:25,4863,6204,-1341
2024-03-20 03:02:31,4863,6204,-1341
2024-03-20 03:02:36,4863,6204,-1341
2024-03-20 03:02:41,4864,6204,-1340
2024-03-20 03:02:46,4866,6205,-1339
2024-03-20 03:02:51,4867,6207,-1340
2024-03-20 03:02:56,4868,6210,-1342
2024-03-20 03:03:01,4869,6211,-1342
2024-03-20 03:03:06,4869,6212,-1343
2024-03-20 03:03:11,4869,6213,-1344
2024-03-20 03:03:16,4870,6214,-1344
2024-03-20 03:03:21,4872,6215,-1343
2024-03-20 03:03:26,4873,6217,-1344
2024-03-20 03:03:31,4873,6219,-1346
2024-03-20 03:03:36,4873,6220,-1347
2024-03-20 03:03:41,4875,6220,-1345
2024-03-20 03:03:46,4879,6222,-1343
2024-03-20 03:03:51,4879,6223,-1344
2024-03-20 03:03:56,4879,6224,-1345
2024-03-20 03:04:01,4880,6227,-1347
2024-03-20 03:04:06,4880,6228,-1348
2024-03-20 03:04:11,4881,6230,-1349
2024-03-20 03:04:16,4883,6232,-1349
2024-03-20 03:04:21,4884,6234,-1350
2024-03-20 03:04:26,4885,6236,-1351
2024-03-20 03:04:32,4885,6237,-1352
2024-03-20 03:04:37,4885,6238,-1353
2024-03-20 03:04:42,4889,6240,-1351
2024-03-20 03:04:47,4890,6240,-1350
2024-03-20 03:04:52,4891,6240,-1349
2024-03-20 03:04:57,4895,6240,-1345
2024-03-20 03:05:02,4899,6240,-1341
2024-03-20 03:05:07,4901,6241,-1340
2024-03-20 03:05:12,4901,6241,-1340
2024-03-20 03:05:17,4905,6243,-1338
2024-03-20 03:05:22,4905,6247,-1342
2024-03-20 03:05:27,4906,6249,-1343
2024-03-20 03:05:32,4907,6249,-1342
2024-03-20 03:05:37,4910,6250,-1340
2024-03-20 03:05:42,4913,6252,-1339
2024-03-20 03:05:47,4913,6253,-1340
2024-03-20 03:05:52,4914,6256,-1342
2024-03-20 03:05:57,4917,6260,-1343
2024-03-20 03:06:02,4919,6264,-1345
2024-03-20 03:06:07,4919,6265,-1346
2024-03-20 03:06:12,4921,6271,-1350
2024-03-20 03:06:17,4921,6272,-1351
2024-03-20 03:06:22,4921,6274,-1353
2024-03-20 03:06:28,4921,6276,-1355
2024-03-20 03:06:33,4921,6278,-1357
2024-03-20 03:06:38,4923,6279,-1356
2024-03-20 03:06:43,4925,6281,-1356
2024-03-20 03:06:48,4927,6284,-1357
2024-03-20 03:06:53,4928,6286,-1358
2024-03-20 03:06:58,4930,6286,-1356
2024-03-20 03:07:03,4933,6288,-1355
2024-03-20 03:07:08,4933,6290,-1357
2024-03-20 03:07:13,4934,6294,-1360
2024-03-20 03:07:18,4935,6296,-1361
2024-03-20 03:07:23,4935,6299,-1364
2024-03-20 03:07:28,4935,6302,-1367
2024-03-20 03:07:33,4937,6305,-1368
2024-03-20 03:07:38,4938,6306,-1368
2024-03-20 03:07:43,4939,6306,-1367
2024-03-20 03:07:48,4939,6309,-1370
2024-03-20 03:07:53,4939,6311,-1372
2024-03-20 03:07:58,4939,6313,-1374
2024-03-20 03:08:03,4940,6315,-1375
2024-03-20 03:08:08,4941,6316,-1375
2024-03-20 03:08:13,4942,6316,-1374
2024-03-20 03:08:18,4944,6320,-1376
2024-03-20 03:08:23,4946,6320,-1374
2024-03-20 03:08:28,4947,6320,-1373
2024-03-20 03:08:33,4951,6320,-1369
2024-03-20 03:08:38,4952,6322,-1370
2024-03-20 03:08:43,4955,6323,-1368
2024-03-20 03:08:48,4957,6324,-1367
2024-03-20 03:08:53,4957,6325,-1368
2024-03-20 03:08:58,4957,6329,-1372
2024-03-20 03:09:03,4958,6332,-1374
2024-03-20 03:09:08,4958,6334,-1376
2024-03-20 03:09:14,4960,6334,-1374
2024-03-20 03:09:19,4963,6334,-1371
2024-03-20 03:09:24,4968,6335,-1367
2024-03-20 03:09:29,4969,6337,-1368
2024-03-20 03:09:34,4971,6338,-1367
2024-03-20 03:09:39,4972,6341,-1369
2024-03-20 03:09:44,4973,6343,-1370
2024-03-20 03:09:49,4973,6347,-1374
2024-03-20 03:09:54,4974,6349,-1375
2024-03-20 03:09:59,4977,6350,-1373
2024-03-20 03:10:04,4978,6351,-1373
2024-03-20 03:10:09,4978,6354,-1376
2024-03-20 03:10:14,4978,6355,-1377
2024-03-20 03:10:19,4978,6358,-1380
2024-03-20 03:10:24,4980,6359,-1379
2024-03-20 03:10:29,4981,6361,-1380
2024-03-20 03:10:34,4981,6361,-1380
2024-03-20 03:10:39,4982,6362,-1380
2024-03-20 03:10:44,4982,6364,-1382
2024-03-20 03:10:49,4983,6365,-1382
2024-03-20 03:10:54,4985,6365,-1380
2024-03-20 03:10:59,4989,6365,-1376
2024-03-20 03:11:04,4992,6365,-1373
2024-03-20 03:11:09,4996,6365,-1369
2024-03-20 03:11:14,4996,6368,-1372
2024-03-20 03:11:19,4997,6368,-1371
2024-03-20 03:11:25,5000,6369,-1369
2024-03-20 03:11:30,5002,6369,-1367
2024-03-20 03:11:35,5003,6369,-1366
2024-03-20 03:11:40,5005,6372,-1367
2024-03-20 03:11:45,5007,6374,-1367
2024-03-20 03:11:50,5008,6378,-1370
2024-03-20 03:11:55,5008,6379,-1371
2024-03-20 03:12:00,5009,6382,-1373
2024-03-20 03:12:05,5012,6383,-1371
2024-03-20 03:12:10,5012,6384,-1372
2024-03-20 03:12:15,5014,6385,-1371
2024-03-20 03:12:20,5017,6387,-1370
2024-03-20 03:12:25,5018,6389,-1371
2024-03-20 03:12:30,5018,6389,-1371
2024-03-20 03:12:35,5020,6390,-1370
2024-03-20 03:12:40,5022,6391,-1369
2024-03-20 03:12:45,5023,6393,-1370
2024-03-20 03:12:50,5025,6394,-1369
2024-03-20 03:12:55,5029,6396,-1367
2024-03-20 03:13:00,5032,6398,-1366
2024-03-20 03:13:05,5033,6399,-1366
2024-03-20 03:13:10,5035,6399,-1364
2024-03-20 03:13:15,5038,6401,-1363
2024-03-20 03:13:20,5041,6402,-1361
2024-03-20 03:13:25,5041,6405,-1364
2024-03-20 03:13:30,5041,6408,-1367
2024-03-20 03:13:35,5041,6412,-1371
2024-03-20 03:13:41,5041,6415,-1374
2024-03-20 03:13:46,5042,6417,-1375
2024-03-20 03:13:51,5044,6420,-1376
2024-03-20 03:13:56,5044,6421,-1377
2024-03-20 03:14:01,5048,6423,-1375
2024-03-20 03:14:06,5051,6423,-1372
2024-03-20 03:14:11,5051,6424,-1373
2024-03-20 03:14:16,5055,6426,-1371
2024-03-20 03:14:21,5056,6429,-1373
2024-03-20 03:14:26,5056,6430,-1374
2024-03-20 03:14:31,5058,6430,-1372
2024-03-20 03:14:36,5060,6432,-1372
2024-03-20 03:14:41,5060,6432,-1372
2024-03-20 03:14:46,5061,6433,-1372
2024-03-20 03:14:51,5063,6434,-1371
2024-03-20 03:14:56,5066,6436,-1370
2024-03-20 03:15:01,5067,6437,-1370
2024-03-20 03:15:06,5067,6438,-1371
2024-03-20 03:15:11,5068,6438,-1370
2024-03-20 03:15:16,5068,6439,-1371
2024-03-20 03:15:21,5068,6440,-1372
2024-03-20 03:15:26,5069,6444,-1375
2024-03-20 03:15:31,5070,6446,-1376
2024-03-20 03:15:36,5072,6447,-1375
2024-03-20 03:15:42,5073,6449,-1376
2024-03-20 03:15:47,5076,6451,-1375
2024-03-20 03:15:52,5077,6452,-1375
2024-03-20 03:15:57,5078,6452,-1374
2024-03-20 03:16:02,5079,6453,-1374
2024-03-20 03:16:07,5080,6455,-1375
2024-03-20 03:16:12,5081,6457,-1376
2024-03-20 03:16:17,5082,6457,-1375
2024-03-20 03:16:22,5084,6458,-1374
2024-03-20 03:16:27,5085,6459,-1374
2024-03-20 03:16:32,5088,6460,-1372
2024-03-20 03:16:37,5090,6461,-1371
2024-03-20 03:16:42,5091,6462,-1371
2024-03-20 03:16:47,5091,6465,-1374
2024-03-20 03:16:52,5091,6467,-1376
2024-03-20 03:16:57,5093,6471,-1378
2024-03-20 03:17:02,5094,6475,-1381
2024-03-20 03:17:07,5098,6477,-1379
2024-03-20 03:17:12,5098,6480,-1382
2024-03-20 03:17:17,5099,6482,-1383
2024-03-20 03:17:22,5099,6482,-1383
2024-03-20 03:17:27,5101,6486,-1385
2024-03-20 03:17:32,5103,6488,-1385
2024-03-20 03:17:37,5105,6492,-1387
2024-03-20 03:17:42,5107,6494,-1387
2024-03-20 03:17:48,5109,6494,-1385
2024-03-20 03:17:53,5113,6495,-1382
2024-03-20 03:17:58,5114,6496,-1382
2024-03-20 03:18:03,5116,6497,-1381
2024-03-20 03:18:08,5117,6499,-1382
2024-03-20 03:18:13,5120,6501,-1381
2024-03-20 03:18:18,5121,6503,-1382
2024-03-20 03:18:23,5121,6505,-1384
2024-03-20 03:18:28,5122,6507,-1385
2024-03-20 03:18:33,5123,6510,-1387
2024-03-20 03:18:38,5127,6510,-1383
2024-03-20 03:18:43,5129,6511,-1382
2024-03-20 03:18:48,5131,6512,-1381
2024-03-20 03:18:53,5134,6513,-1379
2024-03-20 03:18:58,5136,6515,-1379
2024-03-20 03:19:03,5137,6518,-1381
2024-03-20 03:19:08,5138,6519,-1381
2024-03-20 03:19:13,5140,6520,-1380
2024-03-20 03:19:18,5143,6523,-1380
2024-03-20 03:19:23,5144,6527,-1383
2024-03-20 03:19:28,5148,6529,-1381
2024-03-20 03:19:33,5148,6530,-1382
2024-03-20 03:19:38,5148,6532,-1384
2024-03-20 03:19:43,5149,6533,-1384
2024-03-20 03:19:48,5149,6536,-1387
2024-03-20 03:19:54,5151,6540,-1389
2024-03-20 03:19:59,5152,6542,-1390
2024-03-20 03:20:04,5152,6544,-1392
2024-03-20 03:20:09,5153,6547,-1394
2024-03-20 03:20:14,5153,6549,-1396
2024-03-20 03:20:19,5153,6551,-1398
2024-03-20 03:20:24,5154,6555,-1401
2024-03-20 03:20:29,5154,6557,-1403
2024-03-20 03:20:34,5156,6558,-1402
2024-03-20 03:20:39,5156,6561,-1405
2024-03-20 03:20:44,5157,6564,-1407
2024-03-20 03:20:49,5157,6565,-1408
2024-03-20 03:20:54,5158,6566,-1408
2024-03-20 03:20:59,5159,6570,-1411
2024-03-20 03:21:04,5162,6575,-1413
2024-03-20 03:21:09,5163,6576,-1413
2024-03-20 03:21:14,5163,6577,-1414
2024-03-20 03:21:19,5163,6577,-1414
2024-03-20 03:21:24,5164,6577,-1413
2024-03-20 03:21:29,5165,6578,-1413
2024-03-20 03:21:34,5166,6580,-1414
2024-03-20 03:21:39,5167,6580,-1413
2024-03-20 03:21:44,5170,6582,-1412
2024-03-20 03:21:49,5170,6583,-1413
2024-03-20 03:21:54,5171,6584,-1413
2024-03-20 03:21:59,5171,6585,-1414
2024-03-20 03:22:05,5171,6585,-1414
2024-03-20 03:22:10,5172,6586,-1414
2024-03-20 03:22:15,5173,6586,-1413
2024-03-20 03:22:20,5177,6589,-1412
2024-03-20 03:22:25,5178,6590,-1412
2024-03-20 03:22:30,5179,6590,-1411
2024-03-20 03:22:35,5180,6591,-1411
2024-03-20 03:22:40,5181,6595,-1414
2024-03-20 03:22:45,5185,6599,-1414
2024-03-20 03:22:50,5185,6603,-1418
2024-03-20 03:22:55,5185,6604,-1419
2024-03-20 03:23:00,5187,6607,-1420
2024-03-20 03:23:05,5188,6611,-1423
2024-03-20 03:23:10,5188,6614,-1426
2024-03-20 03:23:15,5188,6617,-1429
2024-03-20 03:23:20,5188,6620,-1432
2024-03-20 03:23:25,5191,6623,-1432
2024-03-20 03:23:30,5191,6625,-1434
2024-03-20 03:23:35,5192,6627,-1435
2024-03-20 03:23:40,5195,6628,-1433
2024-03-20 03:23:45,5195,6628,-1433
2024-03-20 03:23:50,5196,6629,-1433
2024-03-20 03:23:56,5198,6629,-1431
2024-03-20 03:24:01,5200,6631,-1431
2024-03-20 03:24:06,5201,6631,-1430
2024-03-20 03:24:11,5201,6631,-1430
2024-03-20 03:24:16,5203,6632,-1429
2024-03-20 03:24:21,5205,6633,-1428
2024-03-20 03:24:26,5209,6633,-1424
2024-03-20 03:24:31,5210,6635,-1425
2024-03-20 03:24:36,5214,6637,-1423
2024-03-20 03:24:41,5216,6639,-1423
2024-03-20 03:24:46,5218,6639,-1421
2024-03-20 03:24:51,5220,6639,-1419
2024-03-20 03:24:56,5220,6641,-1421
2024-03-20 03:25:01,5220,6643,-1423
2024-03-20 03:25:06,5221,6645,-1424
2024-03-20 03:25:11,5223,6646,-1423
2024-03-20 03:25:16,5226,6647,-1421
2024-03-20 03:25:21,5227,6648,-1421
2024-03-20 03:25:26,5231,6649,-1418
2024-03-20 03:25:31,5231,6650,-1419
2024-03-20 03:25:36,5236,6654,-1418
2024-03-20 03:25:41,5237,6655,-1418
2024-03-20 03:25:46,5237,6658,-1421
2024-03-20 03:25:51,5238,6659,-1421
2024-03-20 03:25:57,5238,6660,-1422
2024-03-20 03:26:02,5238,6662,-1424
2024-03-20 03:26:07,5238,6662,-1424
2024-03-20 03:26:12,5239,6664,-1425
2024-03-20 03:26:17,5240,6667,-1427
2024-03-20 03:26:22,5241,6668,-1427
2024-03-20 03:26:27,5241,6668,-1427
2024-03-20 03:26:32,5242,6668,-1426
2024-03-20 03:26:37,5242,6668,-1426
2024-03-20 03:26:42,5242,6668,-1426
2024-03-20 03:26:47,5244,6670,-1426
2024-03-20 03:26:52,5246,6670,-1424
2024-03-20 03:26:57,5247,6670,-1423
2024-03-20 03:27:02,5247,6670,-1423
2024-03-20 03:27:07,5248,6671,-1423
2024-03-20 03:27:12,5251,6673,-1422
2024-03-20 03:27:17,5251,6674,-1423
2024-03-20 03:27:22,5252,6675,-1423
2024-03-20 03:27:27,5253,6675,-1422
2024-03-20 03:27:32,5254,6677,-1423
2024-03-20 03:27:37,5255,6677,-1422
2024-03-20 03:27:42,5256,6678,-1422
2024-03-20 03:27:47,5260,6680,-1420
2024-03-20 03:27:52,5263,6686,-1423
2024-03-20 03:27:57,5264,6689,-1425
2024-03-20 03:28:02,5266,6690,-1424
2024-03-20 03:28:07,5266,6692,-1426
2024-03-20 03:28:12,5267,6694,-1427
2024-03-20 03:28:17,5271,6699,-1428
2024-03-20 03:28:22,5272,6699,-1427
2024-03-20 03:28:27,5273,6699,-1426
2024-03-20 03:28:33,5273,6700,-1427
2024-03-20 03:28:38,5273,6700,-1427
2024-03-20 03:28:43,5275,6701,-1426
2024-03-20 03:28:48,5275,6703,-1428
2024-03-20 03:28:53,5276,6705,-1429
2024-03-20 03:28:58,5276,6709,-1433
2024-03-20 03:29:03,5277,6711,-1434
2024-03-20 03:29:08,5279,6712,-1433
2024-03-20 03:29:13,5283,6714,-1431
2024-03-20 03:29:18,5284,6714,-1430
2024-03-20 03:29:23,5286,6716,-1430
2024-03-20 03:29:28,5288,6719,-1431
2024-03-20 03:29:33,5289,6720,-1431
2024-03-20 03:29:38,5289,6721,-1432
2024-03-20 03:29:43,5291,6722,-1431
2024-03-20 03:29:48,5292,6723,-1431
2024-03-20 03:29:53,5294,6725,-1431
2024-03-20 03:29:58,5294,6726,-1432
2024-03-20 03:30:03,5294,6726,-1432
2024-03-20 03:30:08,5296,6727,-1431
2024-03-20 03:30:13,5297,6730,-1433
2024-03-20 03:30:18,5298,6730,-1432
2024-03-20 03:30:23,5302,6733,-1431
2024-03-20 03:30:28,5303,6735,-1432
2024-03-20 03:30:33,5304,6738,-1434
2024-03-20 03:30:38,5306,6739,-1433
2024-03-20 03:30:43,5306,6741,-1435
2024-03-20 03:30:48,5309,6743,-1434
2024-03-20 03:30:53,5310,6743,-1433
2024-03-20 03:30:58,5310,6743,-1433
2024-03-20 03:31:03,5310,6743,-1433
2024-03-20 03:31:08,5310,6744,-1434
2024-03-20 03:31:13,5310,6746,-1436
2024-03-20 03:31:19,5310,6750,-1440
2024-03-20 03:31:24,5310,6751,-1441
2024-03-20 03:31:29,5311,6752,-1441
2024-03-20 03:31:34,5312,6754,-1442
2024-03-20 03:31:39,5313,6758,-1445
2024-03-20 03:31:44,5313,6762,-1449
2024-03-20 03:31:49,5316,6764,-1448
2024-03-20 03:31:54,5317,6765,-1448
2024-03-20 03:31:59,5317,6766,-1449
2024-03-20 03:32:04,5317,6768,-1451
2024-03-20 03:32:09,5318,6771,-1453
2024-03-20 03:32:14,5319,6772,-1453
2024-03-20 03:32:19,5319,6772,-1453
2024-03-20 03:32:24,5320,6774,-1454
2024-03-20 03:32:29,5320,6775,-1455
2024-03-20 03:32:34,5320,6776,-1456
2024-03-20 03:32:39,5320,6777,-1457
2024-03-20 03:32:44,5321,6779,-1458
2024-03-20 03:32:49,5322,6780,-1458
2024-03-20 03:32:54,5322,6781,-1459
2024-03-20 03:32:59,5325,6781,-1456
2024-03-20 03:33:04,5327,6782,-1455
2024-03-20 03:33:09,5329,6782,-1453
2024-03-20 03:33:14,5331,6783,-1452
2024-03-20 03:33:19,5331,6783,-1452
2024-03-20 03:33:24,5331,6783,-1452
2024-03-20 03:33:29,5331,6783,-1452
2024-03-20 03:33:34,5332,6783,-1451
