time,people_in,people_out,people_inside
2024-03-20 03:33:40,5335,6784,-1449
2024-03-20 03:33:45,5335,6784,-1449
2024-03-20 03:33:50,5335,6785,-1450
2024-03-20 03:33:55,5336,6785,-1449
2024-03-20 03:34:00,5337,6787,-1450
2024-03-20 03:34:05,5337,6787,-1450
2024-03-20 03:34:10,5338,6787,-1449
2024-03-20 03:34:15,5339,6788,-1449
2024-03-20 03:34:20,5339,6791,-1452
2024-03-20 03:34:25,5339,6791,-1452
2024-03-20 03:34:30,5339,6793,-1454
2024-03-20 03:34:35,5339,6796,-1457
2024-03-20 03:34:40,5340,6797,-1457
2024-03-20 03:34:45,5340,6798,-1458
2024-03-20 03:34:50,5340,6798,-1458
2024-03-20 03:34:55,5340,6798,-1458
2024-03-20 03:35:00,5343,6799,-1456
2024-03-20 03:35:05,5343,6802,-1459
2024-03-20 03:35:10,5344,6804,-1460
2024-03-20 03:35:15,5344,6804,-1460
2024-03-20 03:35:20,5344,6804,-1460
2024-03-20 03:35:25,5345,6804,-1459
2024-03-20 03:35:30,5345,6804,-1459
2024-03-20 03:35:35,5346,6804,-1458
2024-03-20 03:35:40,5347,6804,-1457
2024-03-20 03:35:45,5350,6804,-1454
2024-03-20 03:35:50,5350,6804,-1454
2024-03-20 03:35:56,5350,6804,-1454
2024-03-20 03:36:01,5350,6804,-1454
2024-03-20 03:36:06,5350,6807,-1457
2024-03-20 03:36:11,5350,6808,-1458
2024-03-20 03:36:16,5350,6809,-1459
2024-03-20 03:36:21,5351,6810,-1459
2024-03-20 03:36:26,5353,6811,-1458
2024-03-20 03:36:31,5355,6812,-1457
2024-03-20 03:36:36,5356,6814,-1458
2024-03-20 03:36:41,5356,6814,-1458
2024-03-20 03:36:46,5356,6815,-1459
2024-03-20 03:36:51,5357,6817,-1460
2024-03-20 03:36:56,5357,6817,-1460
2024-03-20 03:37:01,5357,6818,-1461
2024-03-20 03:37:06,5358,6819,-1461
2024-03-20 03:37:11,5358,6820,-1462
2024-03-20 03:37:16,5358,6821,-1463
2024-03-20 03:37:21,5359,6823,-1464
2024-03-20 03:37:26,5359,6823,-1464
2024-03-20 03:37:31,5359,6823,-1464
2024-03-20 03:37:36,5359,6825,-1466
2024-03-20 03:37:41,5359,6825,-1466
2024-03-20 03:37:46,5360,6826,-1466
2024-03-20 03:37:51,5362,6827,-1465
2024-03-20 03:37:57,5362,6829,-1467
2024-03-20 03:38:02,5362,6830,-1468
2024-03-20 03:38:07,5362,6832,-1470
2024-03-20 03:38:12,5362,6834,-1472
2024-03-20 03:38:17,5362,6837,-1475
2024-03-20 03:38:22,5362,6837,-1475
2024-03-20 03:38:27,5363,6838,-1475
2024-03-20 03:38:32,5363,6838,-1475
2024-03-20 03:38:37,5366,6838,-1472
2024-03-20 03:38:42,5367,6838,-1471
2024-03-20 03:38:47,5368,6838,-1470
2024-03-20 03:38:52,5368,6840,-1472
2024-03-20 03:38:57,5368,6841,-1473
2024-03-20 03:39:02,5369,6844,-1475
2024-03-20 03:39:07,5370,6844,-1474
2024-03-20 03:39:12,5371,6844,-1473
2024-03-20 03:39:17,5372,6844,-1472
2024-03-20 03:39:22,5372,6846,-1474
2024-03-20 03:39:27,5372,6847,-1475
2024-03-20 03:39:32,5373,6848,-1475
2024-03-20 03:39:37,5373,6849,-1476
2024-03-20 03:39:42,5373,6850,-1477
2024-03-20 03:39:47,5373,6851,-1478
2024-03-20 03:39:52,5373,6851,-1478
2024-03-20 03:39:57,5373,6852,-1479
2024-03-20 03:40:02,5373,6852,-1479
2024-03-20 03:40:07,5373,6853,-1480
2024-03-20 03:40:12,5374,6853,-1479
2024-03-20 03:40:17,5374,6854,-1480
2024-03-20 03:40:22,5375,6854,-1479
2024-03-20 03:40:27,5375,6854,-1479
2024-03-20 03:40:33,5375,6854,-1479
2024-03-20 03:40:38,5376,6854,-1478
2024-03-20 03:40:43,5377,6855,-1478
2024-03-20 03:40:48,5377,6855,-1478
2024-03-20 03:40:53,5377,6855,-1478
2024-03-20 03:40:58,5378,6856,-1478
2024-03-20 03:41:03,5378,6858,-1480
2024-03-20 03:41:08,5378,6858,-1480
2024-03-20 03:41:13,5378,6859,-1481
2024-03-20 03:41:18,5378,6860,-1482
2024-03-20 03:41:23,5380,6861,-1481
2024-03-20 03:41:28,5381,6863,-1482
2024-03-20 03:41:33,5381,6863,-1482
2024-03-20 03:41:38,5381,6864,-1483
2024-03-20 03:41:43,5384,6866,-1482
2024-03-20 03:41:48,5387,6866,-1479
2024-03-20 03:41:53,5388,6867,-1479
2024-03-20 03:41:58,5388,6868,-1480
2024-03-20 03:42:03,5389,6869,-1480
2024-03-20 03:42:08,5390,6869,-1479
2024-03-20 03:42:13,5391,6869,-1478
2024-03-20 03:42:18,5392,6872,-1480
2024-03-20 03:42:23,5395,6872,-1477
2024-03-20 03:42:28,5396,6873,-1477
2024-03-20 03:42:33,5397,6874,-1477
2024-03-20 03:42:38,5398,6874,-1476
2024-03-20 03:42:43,5398,6874,-1476
2024-03-20 03:42:49,5399,6874,-1475
2024-03-20 03:42:54,5399,6874,-1475
2024-03-20 03:42:59,5400,6874,-1474
2024-03-20 03:43:04,5400,6874,-1474
2024-03-20 03:43:09,5402,6876,-1474
2024-03-20 03:43:14,5403,6876,-1473
2024-03-20 03:43:19,5403,6877,-1474
2024-03-20 03:43:24,5404,6880,-1476
2024-03-20 03:43:29,5406,6881,-1475
2024-03-20 03:43:34,5407,6881,-1474
2024-03-20 03:43:39,5409,6881,-1472
2024-03-20 03:43:44,5410,6881,-1471
2024-03-20 03:43:49,5410,6881,-1471
2024-03-20 03:43:54,5410,6881,-1471
2024-03-20 03:43:59,5410,6882,-1472
2024-03-20 03:44:04,5410,6884,-1474
2024-03-20 03:44:09,5410,6887,-1477
2024-03-20 03:44:14,5410,6888,-1478
2024-03-20 03:44:19,5410,6889,-1479
2024-03-20 03:44:24,5411,6890,-1479
2024-03-20 03:44:29,5411,6891,-1480
2024-03-20 03:44:34,5411,6892,-1481
2024-03-20 03:44:39,5411,6894,-1483
2024-03-20 03:44:44,5411,6898,-1487
2024-03-20 03:44:49,5412,6901,-1489
2024-03-20 03:44:54,5412,6901,-1489
2024-03-20 03:45:00,5412,6902,-1490
2024-03-20 03:45:05,5412,6903,-1491
2024-03-20 03:45:10,5413,6904,-1491
2024-03-20 03:45:15,5413,6904,-1491
2024-03-20 03:45:20,5413,6905,-1492
2024-03-20 03:45:25,5413,6907,-1494
2024-03-20 03:45:30,5413,6908,-1495
2024-03-20 03:45:35,5414,6910,-1496
2024-03-20 03:45:40,5415,6912,-1497
2024-03-20 03:45:45,5416,6913,-1497
2024-03-20 03:45:50,5416,6914,-1498
2024-03-20 03:45:55,5417,6915,-1498
2024-03-20 03:46:00,5417,6916,-1499
2024-03-20 03:46:05,5417,6918,-1501
2024-03-20 03:46:10,5417,6918,-1501
2024-03-20 03:46:15,5417,6918,-1501
2024-03-20 03:46:20,5419,6919,-1500
2024-03-20 03:46:25,5421,6921,-1500
2024-03-20 03:46:30,5422,6921,-1499
2024-03-20 03:46:35,5423,6922,-1499
2024-03-20 03:46:40,5424,6922,-1498
2024-03-20 03:46:45,5424,6922,-1498
2024-03-20 03:46:50,5425,6922,-1497
2024-03-20 03:46:55,5426,6922,-1496
2024-03-20 03:47:01,5426,6922,-1496
2024-03-20 03:47:06,5426,6922,-1496
2024-03-20 03:47:11,5426,6922,-1496
2024-03-20 03:47:16,5427,6922,-1495
2024-03-20 03:47:21,5427,6922,-1495
2024-03-20 03:47:26,5427,6923,-1496
2024-03-20 03:47:31,5427,6924,-1497
2024-03-20 03:47:36,5427,6925,-1498
2024-03-20 03:47:41,5428,6928,-1500
2024-03-20 03:47:46,5428,6929,-1501
2024-03-20 03:47:51,5429,6932,-1503
2024-03-20 03:47:56,5430,6932,-1502
2024-03-20 03:48:01,5432,6932,-1500
2024-03-20 03:48:06,5433,6932,-1499
2024-03-20 03:48:11,5433,6932,-1499
2024-03-20 03:48:16,5433,6932,-1499
2024-03-20 03:48:21,5433,6932,-1499
2024-03-20 03:48:26,5433,6932,-1499
2024-03-20 03:48:31,5433,6932,-1499
2024-03-20 03:48:36,5433,6932,-1499
2024-03-20 03:48:41,5434,6932,-1498
2024-03-20 03:48:46,5434,6932,-1498
2024-03-20 03:48:51,5434,6932,-1498
2024-03-20 03:48:56,5434,6933,-1499
2024-03-20 03:49:01,5436,6935,-1499
2024-03-20 03:49:06,5436,6935,-1499
2024-03-20 03:49:12,5436,6938,-1502
2024-03-20 03:49:17,5437,6938,-1501
2024-03-20 03:49:22,5438,6938,-1500
2024-03-20 03:49:27,5439,6938,-1499
2024-03-20 03:49:32,5441,6939,-1498
2024-03-20 03:49:37,5442,6939,-1497
2024-03-20 03:49:42,5443,6939,-1496
2024-03-20 03:49:47,5444,6940,-1496
2024-03-20 03:49:52,5446,6940,-1494
2024-03-20 03:49:57,5447,6940,-1493
2024-03-20 03:50:02,5447,6942,-1495
2024-03-20 03:50:07,5447,6942,-1495
2024-03-20 03:50:12,5447,6943,-1496
2024-03-20 03:50:17,5448,6945,-1497
2024-03-20 03:50:22,5448,6945,-1497
2024-03-20 03:50:27,5448,6945,-1497
2024-03-20 03:50:32,5448,6946,-1498
2024-03-20 03:50:37,5449,6950,-1501
2024-03-20 03:50:42,5450,6951,-1501
2024-03-20 03:50:48,5450,6954,-1504
2024-03-20 03:50:53,5450,6954,-1504
2024-03-20 03:50:58,5451,6957,-1506
2024-03-20 03:51:03,5451,6960,-1509
2024-03-20 03:51:08,5452,6962,-1510
2024-03-20 03:51:13,5453,6964,-1511
2024-03-20 03:51:18,5453,6964,-1511
2024-03-20 03:51:23,5453,6964,-1511
2024-03-20 03:51:28,5453,6966,-1513
2024-03-20 03:51:33,5453,6966,-1513
2024-03-20 03:51:38,5454,6966,-1512
2024-03-20 03:51:43,5455,6967,-1512
2024-03-20 03:51:48,5457,6968,-1511
2024-03-20 03:51:53,5459,6969,-1510
2024-03-20 03:51:58,5461,6971,-1510
2024-03-20 03:52:03,5462,6971,-1509
2024-03-20 03:52:08,5464,6974,-1510
2024-03-20 03:52:13,5465,6974,-1509
2024-03-20 03:52:18,5466,6974,-1508
2024-03-20 03:52:23,5469,6976,-1507
2024-03-20 03:52:28,5469,6976,-1507
2024-03-20 03:52:33,5469,6976,-1507
2024-03-20 03:52:38,5471,6976,-1505
2024-03-20 03:52:43,5472,6976,-1504
2024-03-20 03:52:48,5473,6977,-1504
2024-03-20 03:52:53,5474,6979,-1505
2024-03-20 03:52:59,5475,6980,-1505
2024-03-20 03:53:04,5477,6980,-1503
2024-03-20 03:53:09,5479,6980,-1501
2024-03-20 03:53:14,5479,6980,-1501
2024-03-20 03:53:19,5481,6980,-1499
2024-03-20 03:53:24,5481,6980,-1499
2024-03-20 03:53:29,5481,6981,-1500
2024-03-20 03:53:34,5481,6982,-1501
2024-03-20 03:53:39,5482,6983,-1501
2024-03-20 03:53:44,5482,6984,-1502
2024-03-20 03:53:49,5482,6986,-1504
2024-03-20 03:53:54,5483,6989,-1506
2024-03-20 03:53:59,5483,6989,-1506
2024-03-20 03:54:04,5483,6991,-1508
2024-03-20 03:54:09,5484,6995,-1511
2024-03-20 03:54:14,5487,6998,-1511
2024-03-20 03:54:19,5490,7001,-1511
2024-03-20 03:54:24,5491,7002,-1511
2024-03-20 03:54:29,5491,7002,-1511
2024-03-20 03:54:34,5491,7002,-1511
2024-03-20 03:54:39,5492,7003,-1511
2024-03-20 03:54:44,5493,7003,-1510
2024-03-20 03:54:49,5496,7004,-1508
2024-03-20 03:54:54,5497,7004,-1507
2024-03-20 03:55:00,5501,7004,-1503
2024-03-20 03:55:05,5502,7004,-1502
2024-03-20 03:55:10,5504,7004,-1500
2024-03-20 03:55:15,5506,7004,-1498
2024-03-20 03:55:20,5506,7004,-1498
2024-03-20 03:55:25,5507,7005,-1498
2024-03-20 03:55:30,5507,7005,-1498
2024-03-20 03:55:35,5507,7007,-1500
2024-03-20 03:55:40,5508,7009,-1501
2024-03-20 03:55:45,5510,7011,-1501
2024-03-20 03:55:50,5510,7012,-1502
2024-03-20 03:55:55,5513,7013,-1500
2024-03-20 03:56:00,5514,7013,-1499
2024-03-20 03:56:05,5515,7016,-1501
2024-03-20 03:56:10,5516,7017,-1501
2024-03-20 03:56:15,5516,7019,-1503
2024-03-20 03:56:20,5516,7019,-1503
2024-03-20 03:56:25,5516,7019,-1503
2024-03-20 03:56:30,5517,7022,-1505
2024-03-20 03:56:35,5517,7022,-1505
2024-03-20 03:56:40,5517,7022,-1505
2024-03-20 03:56:45,5517,7022,-1505
2024-03-20 03:56:51,5517,7023,-1506
2024-03-20 03:56:56,5521,7023,-1502
2024-03-20 03:57:01,5521,7024,-1503
2024-03-20 03:57:06,5521,7024,-1503
2024-03-20 03:57:11,5521,7025,-1504
2024-03-20 03:57:16,5522,7028,-1506
2024-03-20 03:57:21,5522,7028,-1506
2024-03-20 03:57:26,5525,7028,-1503
2024-03-20 03:57:31,5525,7029,-1504
2024-03-20 03:57:36,5525,7031,-1506
2024-03-20 03:57:41,5525,7031,-1506
2024-03-20 03:57:46,5525,7032,-1507
2024-03-20 03:57:51,5526,7033,-1507
2024-03-20 03:57:56,5527,7033,-1506
2024-03-20 03:58:01,5528,7033,-1505
2024-03-20 03:58:06,5529,7035,-1506
2024-03-20 03:58:11,5530,7036,-1506
2024-03-20 03:58:16,5530,7036,-1506
2024-03-20 03:58:21,5532,7038,-1506
2024-03-20 03:58:26,5532,7040,-1508
2024-03-20 03:58:31,5532,7040,-1508
2024-03-20 03:58:36,5532,7040,-1508
2024-03-20 03:58:41,5533,7041,-1508
2024-03-20 03:58:46,5534,7041,-1507
2024-03-20 03:58:51,5534,7043,-1509
2024-03-20 03:58:56,5535,7046,-1511
2024-03-20 03:59:02,5536,7052,-1516
2024-03-20 03:59:07,5536,7055,-1519
2024-03-20 03:59:12,5536,7058,-1522
2024-03-20 03:59:17,5536,7060,-1524
2024-03-20 03:59:22,5537,7061,-1524
2024-03-20 03:59:27,5540,7061,-1521
2024-03-20 03:59:32,5542,7061,-1519
2024-03-20 03:59:37,5545,7061,-1516
2024-03-20 03:59:42,5548,7063,-1515
2024-03-20 03:59:47,5548,7064,-1516
2024-03-20 03:59:52,5548,7065,-1517
2024-03-20 03:59:57,5550,7065,-1515
2024-03-20 04:00:02,5550,7066,-1516
2024-03-20 04:00:07,5551,7066,-1515
2024-03-20 04:00:12,5552,7068,-1516
2024-03-20 04:00:17,5552,7069,-1517
2024-03-20 04:00:22,5553,7069,-1516
2024-03-20 04:00:27,5555,7070,-1515
2024-03-20 04:00:32,5557,7071,-1514
2024-03-20 04:00:37,5558,7072,-1514
2024-03-20 04:00:42,5559,7073,-1514
2024-03-20 04:00:47,5560,7073,-1513
2024-03-20 04:00:53,5561,7075,-1514
2024-03-20 04:00:58,5563,7076,-1513
2024-03-20 04:01:03,5564,7076,-1512
2024-03-20 04:01:08,5565,7078,-1513
2024-03-20 04:01:13,5565,7081,-1516
2024-03-20 04:01:18,5566,7083,-1517
2024-03-20 04:01:23,5568,7084,-1516
2024-03-20 04:01:28,5568,7084,-1516
2024-03-20 04:01:33,5568,7085,-1517
2024-03-20 04:01:38,5569,7085,-1516
2024-03-20 04:01:43,5569,7087,-1518
2024-03-20 04:01:48,5569,7088,-1519
2024-03-20 04:01:53,5569,7089,-1520
2024-03-20 04:01:58,5570,7090,-1520
2024-03-20 04:02:03,5571,7090,-1519
2024-03-20 04:02:08,5571,7092,-1521
2024-03-20 04:02:13,5571,7093,-1522
2024-03-20 04:02:18,5571,7094,-1523
2024-03-20 04:02:23,5571,7095,-1524
2024-03-20 04:02:28,5571,7099,-1528
2024-03-20 04:02:33,5571,7099,-1528
2024-03-20 04:02:38,5573,7101,-1528
2024-03-20 04:02:43,5574,7101,-1527
2024-03-20 04:02:48,5575,7102,-1527
2024-03-20 04:02:53,5576,7102,-1526
2024-03-20 04:02:58,5576,7102,-1526
2024-03-20 04:03:03,5576,7102,-1526
2024-03-20 04:03:08,5576,7104,-1528
2024-03-20 04:03:14,5576,7104,-1528
2024-03-20 04:03:19,5577,7105,-1528
2024-03-20 04:03:24,5578,7105,-1527
2024-03-20 04:03:29,5581,7106,-1525
2024-03-20 04:03:34,5581,7106,-1525
2024-03-20 04:03:39,5581,7106,-1525
2024-03-20 04:03:44,5581,7106,-1525
2024-03-20 04:03:49,5581,7106,-1525
2024-03-20 04:03:54,5581,7106,-1525
2024-03-20 04:03:59,5582,7108,-1526
2024-03-20 04:04:04,5582,7109,-1527
2024-03-20 04:04:09,5582,7109,-1527
2024-03-20 04:04:14,5583,7110,-1527
2024-03-20 04:04:19,5583,7110,-1527
2024-03-20 04:04:24,5583,7110,-1527
2024-03-20 04:04:29,5584,7112,-1528
2024-03-20 04:04:34,5585,7113,-1528
2024-03-20 04:04:39,5585,7114,-1529
2024-03-20 04:04:44,5585,7114,-1529
2024-03-20 04:04:49,5587,7116,-1529
2024-03-20 04:04:54,5587,7116,-1529
2024-03-20 04:04:59,5590,7117,-1527
2024-03-20 04:05:04,5590,7119,-1529
2024-03-20 04:05:09,5591,7120,-1529
2024-03-20 04:05:15,5593,7120,-1527
2024-03-20 04:05:20,5594,7126,-1532
2024-03-20 04:05:25,5594,7126,-1532
2024-03-20 04:05:30,5596,7128,-1532
2024-03-20 04:05:35,5598,7129,-1531
2024-03-20 04:05:40,5598,7131,-1533
2024-03-20 04:05:45,5598,7135,-1537
2024-03-20 04:05:50,5600,7136,-1536
2024-03-20 04:05:55,5602,7136,-1534
2024-03-20 04:06:00,5605,7138,-1533
2024-03-20 04:06:05,5606,7140,-1534
2024-03-20 04:06:10,5606,7142,-1536
2024-03-20 04:06:15,5607,7144,-1537
2024-03-20 04:06:20,5612,7146,-1534
2024-03-20 04:06:25,5613,7146,-1533
2024-03-20 04:06:30,5613,7148,-1535
2024-03-20 04:06:35,5614,7150,-1536
2024-03-20 04:06:40,5616,7152,-1536
2024-03-20 04:06:45,5617,7156,-1539
2024-03-20 04:06:50,5617,7159,-1542
2024-03-20 04:06:55,5618,7160,-1542
2024-03-20 04:07:00,5622,7165,-1543
2024-03-20 04:07:06,5623,7167,-1544
2024-03-20 04:07:11,5624,7171,-1547
2024-03-20 04:07:16,5625,7174,-1549
2024-03-20 04:07:21,5628,7176,-1548
2024-03-20 04:07:26,5631,7179,-1548
2024-03-20 04:07:31,5632,7180,-1548
2024-03-20 04:07:36,5635,7182,-1547
2024-03-20 04:07:41,5636,7183,-1547
2024-03-20 04:07:46,5637,7186,-1549
2024-03-20 04:07:51,5641,7188,-1547
2024-03-20 04:07:56,5641,7192,-1551
2024-03-20 04:08:01,5642,7196,-1554
2024-03-20 04:08:06,5644,7199,-1555
2024-03-20 04:08:11,5650,7205,-1555
2024-03-20 04:08:16,5651,7206,-1555
2024-03-20 04:08:21,5652,7207,-1555
2024-03-20 04:08:26,5654,7208,-1554
2024-03-20 04:08:31,5655,7209,-1554
2024-03-20 04:08:36,5655,7209,-1554
2024-03-20 04:08:41,5656,7212,-1556
2024-03-20 04:08:46,5656,7212,-1556
2024-03-20 04:08:51,5657,7214,-1557
2024-03-20 04:08:56,5660,7218,-1558
2024-03-20 04:09:02,5661,7219,-1558
2024-03-20 04:09:07,5662,7221,-1559
2024-03-20 04:09:12,5662,7221,-1559
2024-03-20 04:09:17,5662,7221,-1559
2024-03-20 04:09:22,5664,7221,-1557
2024-03-20 04:09:27,5667,7223,-1556
2024-03-20 04:09:32,5668,7226,-1558
2024-03-20 04:09:37,5668,7228,-1560
2024-03-20 04:09:42,5670,7231,-1561
2024-03-20 04:09:47,5670,7233,-1563
2024-03-20 04:09:52,5671,7236,-1565
2024-03-20 04:09:57,5673,7238,-1565
2024-03-20 04:10:02,5674,7238,-1564
2024-03-20 04:10:07,5677,7242,-1565
2024-03-20 04:10:12,5678,7244,-1566
2024-03-20 04:10:17,5679,7249,-1570
2024-03-20 04:10:22,5680,7249,-1569
2024-03-20 04:10:27,5683,7252,-1569
2024-03-20 04:10:32,5683,7253,-1570
2024-03-20 04:10:37,5683,7254,-1571
2024-03-20 04:10:42,5686,7259,-1573
2024-03-20 04:10:47,5687,7262,-1575
2024-03-20 04:10:52,5689,7264,-1575
2024-03-20 04:10:57,5689,7265,-1576
2024-03-20 04:11:03,5691,7268,-1577
2024-03-20 04:11:08,5692,7268,-1576
2024-03-20 04:11:13,5692,7271,-1579
2024-03-20 04:11:18,5693,7273,-1580
2024-03-20 04:11:23,5695,7274,-1579
2024-03-20 04:11:28,5697,7276,-1579
2024-03-20 04:11:33,5699,7278,-1579
2024-03-20 04:11:38,5701,7279,-1578
2024-03-20 04:11:43,5702,7283,-1581
2024-03-20 04:11:48,5706,7285,-1579
2024-03-20 04:11:53,5708,7285,-1577
2024-03-20 04:11:58,5711,7288,-1577
2024-03-20 04:12:03,5715,7290,-1575
2024-03-20 04:12:08,5718,7290,-1572
2024-03-20 04:12:13,5719,7291,-1572
2024-03-20 04:12:18,5720,7294,-1574
2024-03-20 04:12:23,5720,7295,-1575
2024-03-20 04:12:28,5722,7299,-1577
2024-03-20 04:12:33,5722,7301,-1579
2024-03-20 04:12:38,5726,7302,-1576
2024-03-20 04:12:44,5728,7303,-1575
2024-03-20 04:12:49,5728,7306,-1578
2024-03-20 04:12:54,5728,7308,-1580
2024-03-20 04:12:59,5728,7308,-1580
2024-03-20 04:13:04,5728,7312,-1584
2024-03-20 04:13:09,5728,7314,-1586
2024-03-20 04:13:14,5732,7315,-1583
2024-03-20 04:13:19,5732,7317,-1585
2024-03-20 04:13:24,5733,7317,-1584
2024-03-20 04:13:29,5733,7320,-1587
2024-03-20 04:13:34,5734,7321,-1587
2024-03-20 04:13:39,5735,7322,-1587
2024-03-20 04:13:44,5737,7323,-1586
2024-03-20 04:13:49,5738,7324,-1586
2024-03-20 04:13:54,5742,7325,-1583
2024-03-20 04:13:59,5744,7327,-1583
2024-03-20 04:14:04,5747,7327,-1580
2024-03-20 04:14:09,5747,7330,-1583
2024-03-20 04:14:14,5748,7331,-1583
2024-03-20 04:14:19,5752,7332,-1580
2024-03-20 04:14:24,5753,7333,-1580
2024-03-20 04:14:29,5756,7333,-1577
2024-03-20 04:14:34,5757,7334,-1577
2024-03-20 04:14:39,5760,7336,-1576
2024-03-20 04:14:44,5762,7336,-1574
2024-03-20 04:14:49,5763,7338,-1575
2024-03-20 04:14:55,5764,7340,-1576
2024-03-20 04:15:00,5768,7343,-1575
2024-03-20 04:15:05,5769,7347,-1578
2024-03-20 04:15:10,5770,7350,-1580
2024-03-20 04:15:15,5771,7353,-1582
2024-03-20 04:15:20,5771,7356,-1585
2024-03-20 04:15:25,5772,7359,-1587
2024-03-20 04:15:30,5772,7361,-1589
2024-03-20 04:15:35,5772,7365,-1593
2024-03-20 04:15:40,5773,7370,-1597
2024-03-20 04:15:45,5775,7373,-1598
2024-03-20 04:15:50,5778,7376,-1598
2024-03-20 04:15:55,5778,7379,-1601
2024-03-20 04:16:00,5778,7382,-1604
2024-03-20 04:16:05,5780,7382,-1602
2024-03-20 04:16:10,5782,7382,-1600
2024-03-20 04:16:15,5784,7384,-1600
2024-03-20 04:16:20,5785,7385,-1600
2024-03-20 04:16:25,5787,7386,-1599
2024-03-20 04:16:30,5789,7387,-1598
2024-03-20 04:16:35,5789,7388,-1599
2024-03-20 04:16:40,5790,7390,-1600
2024-03-20 04:16:45,5791,7392,-1601
2024-03-20 04:16:50,5794,7395,-1601
2024-03-20 04:16:55,5796,7395,-1599
2024-03-20 04:17:00,5797,7397,-1600
2024-03-20 04:17:05,5801,7400,-1599
2024-03-20 04:17:11,5803,7400,-1597
2024-03-20 04:17:16,5803,7400,-1597
2024-03-20 04:17:21,5803,7403,-1600
2024-03-20 04:17:26,5805,7404,-1599
2024-03-20 04:17:31,5805,7404,-1599
2024-03-20 04:17:36,5806,7405,-1599
