Time,People In,People Out,People Inside
2024-03-20 10:25:49,1946,1947,-1
2024-03-20 10:25:54,1946,1950,-4
2024-03-20 10:25:59,1947,1951,-4
2024-03-20 10:26:04,1947,1953,-6
2024-03-20 10:26:09,1947,1953,-6
2024-03-20 10:26:14,1947,1956,-9
2024-03-20 10:26:19,1947,1958,-11
2024-03-20 10:26:25,1950,1959,-9
2024-03-20 10:26:30,1950,1962,-12
2024-03-20 10:26:35,1950,1963,-13
2024-03-20 10:26:40,1952,1966,-14
2024-03-20 10:26:45,1953,1967,-14
2024-03-20 10:26:50,1953,1968,-15
2024-03-20 10:26:55,1953,1970,-17
2024-03-20 10:27:00,1953,1971,-18
2024-03-20 10:27:05,1953,1972,-19
2024-03-20 10:27:10,1954,1973,-19
2024-03-20 10:27:15,1954,1973,-19
2024-03-20 10:27:20,1957,1973,-16
2024-03-20 10:27:25,1959,1973,-14
2024-03-20 10:27:30,1960,1973,-13
2024-03-20 10:27:35,1960,1975,-15
2024-03-20 10:27:40,1961,1979,-18
2024-03-20 10:27:45,1961,1980,-19
2024-03-20 10:27:50,1962,1983,-21
2024-03-20 10:27:55,1962,1984,-22
2024-03-20 10:28:00,1963,1990,-27
2024-03-20 10:28:05,1963,1993,-30
2024-03-20 10:28:10,1963,1993,-30
2024-03-20 10:28:15,1966,1996,-30
2024-03-20 10:28:21,1966,1998,-32
2024-03-20 10:28:26,1967,2000,-33
2024-03-20 10:28:31,1971,2001,-30
2024-03-20 10:28:36,1975,2003,-28
2024-03-20 10:28:41,1975,2005,-30
2024-03-20 10:28:46,1975,2005,-30
2024-03-20 10:28:51,1975,2005,-30
2024-03-20 10:28:56,1975,2007,-32
2024-03-20 10:29:01,1975,2008,-33
2024-03-20 10:29:06,1975,2009,-34
2024-03-20 10:29:11,1976,2013,-37
2024-03-20 10:29:16,1977,2013,-36
2024-03-20 10:29:21,1977,2013,-36
2024-03-20 10:29:26,1977,2017,-40
2024-03-20 10:29:31,1977,2018,-41
2024-03-20 10:29:36,1977,2019,-42
2024-03-20 10:29:41,1977,2020,-43
2024-03-20 10:29:46,1977,2025,-48
2024-03-20 10:29:51,1977,2025,-48
2024-03-20 10:29:56,1977,2026,-49
2024-03-20 10:30:01,1977,2027,-50
2024-03-20 10:30:06,1977,2027,-50
2024-03-20 10:30:11,1977,2027,-50
2024-03-20 10:30:16,1977,2027,-50
2024-03-20 10:30:21,1977,2027,-50
2024-03-20 10:30:26,1983,2027,-44
2024-03-20 10:30:31,1985,2027,-42
2024-03-20 10:30:36,1986,2030,-44
2024-03-20 10:30:42,1988,2034,-46
2024-03-20 10:30:47,1989,2038,-49
2024-03-20 10:30:52,1989,2038,-49
2024-03-20 10:30:57,1992,2040,-48
2024-03-20 10:31:02,1992,2043,-51
2024-03-20 10:31:07,1992,2044,-52
2024-03-20 10:31:12,1994,2049,-55
2024-03-20 10:31:17,1994,2049,-55
2024-03-20 10:31:22,1995,2049,-54
2024-03-20 10:31:27,1995,2049,-54
2024-03-20 10:31:32,1995,2051,-56
2024-03-20 10:31:37,1995,2051,-56
2024-03-20 10:31:42,1995,2051,-56
2024-03-20 10:31:47,1995,2051,-56
2024-03-20 10:31:52,1995,2052,-57
2024-03-20 10:31:57,1995,2052,-57
2024-03-20 10:32:02,1995,2054,-59
2024-03-20 10:32:07,1995,2054,-59
2024-03-20 10:32:12,1997,2054,-57
2024-03-20 10:32:17,1997,2055,-58
2024-03-20 10:32:22,1997,2055,-58
2024-03-20 10:32:27,1997,2055,-58
2024-03-20 10:32:32,1998,2056,-58
2024-03-20 10:32:37,2000,2058,-58
2024-03-20 10:32:43,2001,2061,-60
2024-03-20 10:32:48,2001,2062,-61
2024-03-20 10:32:53,2001,2063,-62
2024-03-20 10:32:58,2001,2063,-62
2024-03-20 10:33:03,2001,2063,-62
2024-03-20 10:33:08,2001,2063,-62
2024-03-20 10:33:13,2003,2066,-63
2024-03-20 10:33:18,2003,2068,-65
2024-03-20 10:33:23,2004,2071,-67
2024-03-20 10:33:28,2007,2073,-66
2024-03-20 10:33:33,2008,2073,-65
2024-03-20 10:33:38,2008,2075,-67
2024-03-20 10:33:43,2008,2078,-70
2024-03-20 10:33:48,2008,2078,-70
2024-03-20 10:33:53,2009,2078,-69
2024-03-20 10:33:58,2011,2078,-67
2024-03-20 10:34:03,2012,2079,-67
2024-03-20 10:34:08,2012,2079,-67
2024-03-20 10:34:13,2012,2079,-67
2024-03-20 10:34:18,2012,2079,-67
2024-03-20 10:34:23,2012,2080,-68
2024-03-20 10:34:28,2012,2080,-68
2024-03-20 10:34:33,2012,2080,-68
2024-03-20 10:34:38,2014,2081,-67
2024-03-20 10:34:43,2014,2085,-71
2024-03-20 10:34:48,2016,2094,-78
2024-03-20 10:34:53,2016,2099,-83
2024-03-20 10:34:58,2020,2101,-81
2024-03-20 10:35:03,2020,2102,-82
2024-03-20 10:35:08,2020,2102,-82
2024-03-20 10:35:13,2023,2107,-84
2024-03-20 10:35:18,2024,2107,-83
2024-03-20 10:35:23,2026,2107,-81
2024-03-20 10:35:29,2028,2108,-80
2024-03-20 10:35:34,2031,2109,-78
2024-03-20 10:35:39,2032,2110,-78
2024-03-20 10:35:44,2036,2110,-74
2024-03-20 10:35:49,2036,2110,-74
2024-03-20 10:35:54,2037,2110,-73
2024-03-20 10:35:59,2037,2110,-73
2024-03-20 10:36:04,2040,2112,-72
2024-03-20 10:36:09,2044,2112,-68
2024-03-20 10:36:14,2046,2113,-67
2024-03-20 10:36:19,2046,2114,-68
2024-03-20 10:36:24,2046,2116,-70
2024-03-20 10:36:29,2046,2116,-70
2024-03-20 10:36:34,2047,2117,-70
2024-03-20 10:36:39,2047,2117,-70
2024-03-20 10:36:44,2047,2120,-73
2024-03-20 10:36:49,2049,2123,-74
2024-03-20 10:36:54,2049,2123,-74
2024-03-20 10:36:59,2049,2123,-74
2024-03-20 10:37:04,2050,2123,-73
2024-03-20 10:37:09,2050,2123,-73
2024-03-20 10:37:14,2050,2123,-73
2024-03-20 10:37:19,2050,2124,-74
2024-03-20 10:37:24,2051,2124,-73
2024-03-20 10:37:29,2051,2125,-74
2024-03-20 10:37:34,2055,2128,-73
2024-03-20 10:37:39,2055,2129,-74
2024-03-20 10:37:44,2055,2129,-74
2024-03-20 10:37:49,2059,2131,-72
2024-03-20 10:37:55,2061,2133,-72
2024-03-20 10:38:00,2063,2137,-74
2024-03-20 10:38:05,2063,2137,-74
2024-03-20 10:38:10,2063,2141,-78
2024-03-20 10:38:15,2064,2142,-78
2024-03-20 10:38:20,2064,2142,-78
2024-03-20 10:38:25,2068,2142,-74
2024-03-20 10:38:30,2070,2142,-72
2024-03-20 10:38:35,2073,2144,-71
2024-03-20 10:38:40,2074,2145,-71
2024-03-20 10:38:45,2075,2149,-74
2024-03-20 10:38:50,2076,2154,-78
2024-03-20 10:38:55,2076,2156,-80
2024-03-20 10:39:00,2078,2158,-80
2024-03-20 10:39:05,2081,2158,-77
2024-03-20 10:39:10,2083,2162,-79
2024-03-20 10:39:15,2084,2164,-80
2024-03-20 10:39:20,2085,2165,-80
2024-03-20 10:39:25,2090,2169,-79
2024-03-20 10:39:30,2090,2169,-79
2024-03-20 10:39:35,2092,2169,-77
2024-03-20 10:39:40,2093,2171,-78
2024-03-20 10:39:45,2094,2171,-77
2024-03-20 10:39:50,2094,2171,-77
2024-03-20 10:39:55,2094,2172,-78
2024-03-20 10:40:00,2094,2172,-78
2024-03-20 10:40:05,2094,2173,-79
2024-03-20 10:40:10,2094,2173,-79
2024-03-20 10:40:16,2094,2174,-80
2024-03-20 10:40:21,2095,2177,-82
2024-03-20 10:40:26,2095,2177,-82
2024-03-20 10:40:31,2095,2184,-89
2024-03-20 10:40:36,2097,2184,-87
2024-03-20 10:40:41,2098,2186,-88
2024-03-20 10:40:46,2099,2186,-87
2024-03-20 10:40:51,2101,2186,-85
2024-03-20 10:40:56,2103,2186,-83
2024-03-20 10:41:01,2103,2186,-83
2024-03-20 10:41:06,2103,2186,-83
2024-03-20 10:41:11,2103,2186,-83
2024-03-20 10:41:16,2104,2186,-82
2024-03-20 10:41:21,2104,2186,-82
2024-03-20 10:41:26,2107,2188,-81
2024-03-20 10:41:31,2107,2188,-81
2024-03-20 10:41:36,2109,2188,-79
2024-03-20 10:41:41,2111,2188,-77
2024-03-20 10:41:46,2111,2188,-77
2024-03-20 10:41:51,2114,2189,-75
2024-03-20 10:41:56,2114,2189,-75
2024-03-20 10:42:01,2114,2192,-78
2024-03-20 10:42:06,2114,2192,-78
2024-03-20 10:42:11,2115,2192,-77
2024-03-20 10:42:16,2117,2193,-76
2024-03-20 10:42:21,2119,2193,-74
2024-03-20 10:42:26,2120,2193,-73
2024-03-20 10:42:31,2120,2193,-73
2024-03-20 10:42:37,2120,2193,-73
2024-03-20 10:42:42,2120,2193,-73
2024-03-20 10:42:47,2121,2193,-72
2024-03-20 10:42:52,2122,2195,-73
2024-03-20 10:42:57,2124,2196,-72
2024-03-20 10:43:02,2124,2196,-72
2024-03-20 10:43:07,2124,2196,-72
2024-03-20 10:43:12,2125,2199,-74
2024-03-20 10:43:17,2126,2199,-73
2024-03-20 10:43:22,2126,2199,-73
2024-03-20 10:43:27,2126,2199,-73
2024-03-20 10:43:32,2126,2201,-75
2024-03-20 10:43:37,2129,2206,-77
2024-03-20 10:43:42,2132,2210,-78
2024-03-20 10:43:47,2134,2212,-78
2024-03-20 10:43:52,2136,2214,-78
2024-03-20 10:43:57,2137,2216,-79
2024-03-20 10:44:02,2137,2216,-79
2024-03-20 10:44:07,2137,2216,-79
2024-03-20 10:44:12,2137,2216,-79
2024-03-20 10:44:17,2137,2216,-79
2024-03-20 10:44:22,2138,2217,-79
2024-03-20 10:44:27,2140,2217,-77
2024-03-20 10:44:32,2140,2217,-77
2024-03-20 10:44:37,2140,2217,-77
2024-03-20 10:44:43,2140,2220,-80
2024-03-20 10:44:48,2141,2222,-81
2024-03-20 10:44:53,2142,2225,-83
2024-03-20 10:44:58,2142,2225,-83
2024-03-20 10:45:03,2142,2227,-85
2024-03-20 10:45:08,2142,2232,-90
2024-03-20 10:45:13,2143,2233,-90
2024-03-20 10:45:18,2143,2235,-92
2024-03-20 10:45:23,2143,2235,-92
2024-03-20 10:45:28,2143,2236,-93
2024-03-20 10:45:33,2143,2236,-93
2024-03-20 10:45:38,2143,2236,-93
2024-03-20 10:45:43,2143,2239,-96
2024-03-20 10:45:48,2143,2239,-96
2024-03-20 10:45:53,2144,2239,-95
2024-03-20 10:45:58,2144,2239,-95
2024-03-20 10:46:03,2148,2240,-92
2024-03-20 10:46:08,2150,2242,-92
2024-03-20 10:46:13,2153,2242,-89
2024-03-20 10:46:18,2154,2242,-88
2024-03-20 10:46:23,2154,2242,-88
2024-03-20 10:46:28,2155,2243,-88
2024-03-20 10:46:33,2155,2243,-88
2024-03-20 10:46:38,2155,2243,-88
2024-03-20 10:46:43,2157,2243,-86
2024-03-20 10:46:48,2157,2243,-86
2024-03-20 10:46:54,2157,2243,-86
2024-03-20 10:46:59,2157,2243,-86
2024-03-20 10:47:04,2159,2243,-84
2024-03-20 10:47:09,2164,2243,-79
2024-03-20 10:47:14,2166,2243,-77
2024-03-20 10:47:19,2166,2246,-80
2024-03-20 10:47:24,2166,2248,-82
2024-03-20 10:47:29,2166,2249,-83
2024-03-20 10:47:34,2166,2252,-86
2024-03-20 10:47:39,2166,2252,-86
2024-03-20 10:47:44,2166,2255,-89
2024-03-20 10:47:49,2166,2255,-89
2024-03-20 10:47:54,2167,2256,-89
2024-03-20 10:47:59,2167,2256,-89
2024-03-20 10:48:04,2167,2260,-93
2024-03-20 10:48:09,2168,2261,-93
2024-03-20 10:48:14,2169,2261,-92
2024-03-20 10:48:19,2169,2261,-92
2024-03-20 10:48:24,2169,2261,-92
2024-03-20 10:48:29,2169,2262,-93
2024-03-20 10:48:34,2169,2262,-93
2024-03-20 10:48:39,2171,2262,-91
2024-03-20 10:48:44,2171,2264,-93
2024-03-20 10:48:50,2171,2264,-93
2024-03-20 10:48:55,2173,2264,-91
2024-03-20 10:49:00,2173,2266,-93
2024-03-20 10:49:05,2173,2268,-95
2024-03-20 10:49:10,2173,2268,-95
2024-03-20 10:49:15,2175,2269,-94
2024-03-20 10:49:20,2175,2269,-94
2024-03-20 10:49:25,2175,2271,-96
2024-03-20 10:49:30,2175,2271,-96
2024-03-20 10:49:35,2175,2271,-96
2024-03-20 10:49:40,2176,2271,-95
2024-03-20 10:49:45,2176,2271,-95
2024-03-20 10:49:50,2178,2271,-93
2024-03-20 10:49:55,2181,2271,-90
2024-03-20 10:50:00,2182,2271,-89
2024-03-20 10:50:05,2184,2275,-91
2024-03-20 10:50:10,2184,2275,-91
2024-03-20 10:50:15,2184,2277,-93
2024-03-20 10:50:20,2184,2278,-94
2024-03-20 10:50:25,2184,2279,-95
2024-03-20 10:50:30,2184,2279,-95
2024-03-20 10:50:35,2184,2280,-96
2024-03-20 10:50:40,2186,2286,-100
2024-03-20 10:50:45,2189,2290,-101
2024-03-20 10:50:50,2190,2290,-100
2024-03-20 10:50:55,2190,2291,-101
2024-03-20 10:51:00,2190,2293,-103
2024-03-20 10:51:05,2190,2293,-103
2024-03-20 10:51:10,2190,2293,-103
2024-03-20 10:51:15,2191,2293,-102
2024-03-20 10:51:20,2191,2294,-103
2024-03-20 10:51:25,2192,2294,-102
2024-03-20 10:51:31,2193,2295,-102
2024-03-20 10:51:36,2194,2297,-103
2024-03-20 10:51:41,2194,2298,-104
2024-03-20 10:51:46,2194,2298,-104
2024-03-20 10:51:51,2194,2300,-106
2024-03-20 10:51:56,2194,2300,-106
2024-03-20 10:52:01,2194,2300,-106
2024-03-20 10:52:06,2194,2300,-106
2024-03-20 10:52:11,2194,2300,-106
2024-03-20 10:52:16,2194,2300,-106
2024-03-20 10:52:21,2194,2303,-109
2024-03-20 10:52:26,2196,2307,-111
2024-03-20 10:52:31,2196,2307,-111
2024-03-20 10:52:36,2196,2307,-111
2024-03-20 10:52:41,2196,2307,-111
2024-03-20 10:52:46,2197,2310,-113
2024-03-20 10:52:51,2197,2313,-116
2024-03-20 10:52:56,2198,2315,-117
2024-03-20 10:53:01,2198,2317,-119
2024-03-20 10:53:06,2198,2319,-121
2024-03-20 10:53:11,2198,2319,-121
2024-03-20 10:53:16,2202,2319,-117
2024-03-20 10:53:21,2202,2319,-117
2024-03-20 10:53:26,2202,2319,-117
2024-03-20 10:53:31,2202,2321,-119
2024-03-20 10:53:36,2203,2325,-122
2024-03-20 10:53:41,2204,2327,-123
2024-03-20 10:53:46,2206,2327,-121
2024-03-20 10:53:52,2206,2327,-121
2024-03-20 10:53:57,2209,2327,-118
2024-03-20 10:54:02,2209,2328,-119
2024-03-20 10:54:07,2209,2328,-119
2024-03-20 10:54:12,2209,2328,-119
2024-03-20 10:54:17,2210,2329,-119
2024-03-20 10:54:22,2211,2331,-120
2024-03-20 10:54:27,2215,2332,-117
2024-03-20 10:54:32,2216,2334,-118
2024-03-20 10:54:37,2216,2337,-121
2024-03-20 10:54:42,2216,2337,-121
2024-03-20 10:54:47,2216,2338,-122
2024-03-20 10:54:52,2216,2338,-122
2024-03-20 10:54:57,2219,2338,-119
2024-03-20 10:55:02,2222,2339,-117
2024-03-20 10:55:07,2222,2339,-117
2024-03-20 10:55:12,2222,2339,-117
2024-03-20 10:55:17,2222,2339,-117
2024-03-20 10:55:22,2222,2340,-118
2024-03-20 10:55:27,2222,2341,-119
2024-03-20 10:55:32,2224,2347,-123
2024-03-20 10:55:37,2228,2351,-123
2024-03-20 10:55:42,2228,2354,-126
2024-03-20 10:55:47,2228,2356,-128
2024-03-20 10:55:52,2228,2356,-128
2024-03-20 10:55:58,2228,2356,-128
2024-03-20 10:56:03,2228,2357,-129
2024-03-20 10:56:08,2230,2357,-127
2024-03-20 10:56:13,2230,2357,-127
2024-03-20 10:56:18,2230,2357,-127
2024-03-20 10:56:23,2233,2357,-124
2024-03-20 10:56:28,2234,2357,-123
2024-03-20 10:56:33,2234,2359,-125
2024-03-20 10:56:38,2235,2359,-124
2024-03-20 10:56:43,2236,2359,-123
2024-03-20 10:56:48,2237,2359,-122
2024-03-20 10:56:53,2237,2360,-123
2024-03-20 10:56:58,2237,2362,-125
2024-03-20 10:57:03,2237,2363,-126
2024-03-20 10:57:08,2237,2366,-129
2024-03-20 10:57:13,2238,2366,-128
2024-03-20 10:57:18,2238,2366,-128
2024-03-20 10:57:23,2238,2366,-128
2024-03-20 10:57:28,2238,2366,-128
2024-03-20 10:57:33,2239,2366,-127
2024-03-20 10:57:38,2244,2366,-122
2024-03-20 10:57:43,2244,2366,-122
2024-03-20 10:57:48,2244,2366,-122
2024-03-20 10:57:53,2244,2366,-122
2024-03-20 10:57:58,2244,2366,-122
2024-03-20 10:58:03,2244,2366,-122
2024-03-20 10:58:08,2244,2366,-122
2024-03-20 10:58:13,2244,2369,-125
2024-03-20 10:58:18,2244,2371,-127
2024-03-20 10:58:24,2244,2372,-128
2024-03-20 10:58:29,2244,2376,-132
2024-03-20 10:58:34,2246,2379,-133
2024-03-20 10:58:39,2247,2381,-134
2024-03-20 10:58:44,2247,2383,-136
2024-03-20 10:58:49,2249,2388,-139
2024-03-20 10:58:54,2252,2390,-138
2024-03-20 10:58:59,2253,2390,-137
2024-03-20 10:59:04,2253,2390,-137
2024-03-20 10:59:09,2253,2390,-137
2024-03-20 10:59:14,2253,2390,-137
2024-03-20 10:59:19,2254,2392,-138
2024-03-20 10:59:24,2256,2392,-136
2024-03-20 10:59:29,2258,2394,-136
2024-03-20 10:59:34,2258,2394,-136
2024-03-20 10:59:39,2258,2394,-136
2024-03-20 10:59:44,2262,2395,-133
2024-03-20 10:59:49,2262,2396,-134
2024-03-20 10:59:54,2264,2398,-134
2024-03-20 10:59:59,2264,2398,-134
2024-03-20 11:00:04,2266,2401,-135
2024-03-20 11:00:09,2268,2401,-133
2024-03-20 11:00:14,2269,2402,-133
2024-03-20 11:00:19,2273,2402,-129
2024-03-20 11:00:24,2275,2402,-127
2024-03-20 11:00:30,2275,2404,-129
2024-03-20 11:00:35,2275,2405,-130
2024-03-20 11:00:40,2276,2405,-129
2024-03-20 11:00:45,2278,2405,-127
2024-03-20 11:00:50,2278,2405,-127
2024-03-20 11:00:55,2278,2405,-127
2024-03-20 11:01:00,2280,2406,-126
2024-03-20 11:01:05,2282,2407,-125
2024-03-20 11:01:10,2282,2409,-127
2024-03-20 11:01:15,2282,2412,-130
2024-03-20 11:01:20,2284,2414,-130
2024-03-20 11:01:25,2284,2414,-130
2024-03-20 11:01:30,2285,2417,-132
2024-03-20 11:01:35,2285,2417,-132
2024-03-20 11:01:40,2285,2417,-132
2024-03-20 11:01:45,2287,2417,-130
2024-03-20 11:01:50,2288,2417,-129
2024-03-20 11:01:55,2288,2417,-129
2024-03-20 11:02:00,2288,2419,-131
2024-03-20 11:02:05,2288,2419,-131
2024-03-20 11:02:10,2288,2419,-131
2024-03-20 11:02:15,2288,2419,-131
2024-03-20 11:02:20,2288,2419,-131
2024-03-20 11:02:25,2288,2420,-132
2024-03-20 11:02:30,2288,2420,-132
2024-03-20 11:02:36,2288,2420,-132
2024-03-20 11:02:41,2288,2422,-134
2024-03-20 11:02:46,2289,2423,-134
2024-03-20 11:02:51,2289,2423,-134
2024-03-20 11:02:56,2289,2423,-134
2024-03-20 11:03:01,2291,2423,-132
2024-03-20 11:03:06,2291,2424,-133
2024-03-20 11:03:11,2291,2429,-138
2024-03-20 11:03:16,2291,2430,-139
2024-03-20 11:03:21,2291,2430,-139
2024-03-20 11:03:26,2291,2433,-142
2024-03-20 11:03:31,2291,2433,-142
2024-03-20 11:03:36,2291,2433,-142
2024-03-20 11:03:41,2293,2435,-142
2024-03-20 11:03:46,2293,2437,-144
2024-03-20 11:03:51,2293,2439,-146
2024-03-20 11:03:56,2293,2440,-147
2024-03-20 11:04:01,2294,2443,-149
2024-03-20 11:04:06,2294,2446,-152
2024-03-20 11:04:11,2295,2446,-151
2024-03-20 11:04:16,2296,2448,-152
2024-03-20 11:04:21,2299,2448,-149
2024-03-20 11:04:26,2300,2448,-148
2024-03-20 11:04:31,2301,2448,-147
2024-03-20 11:04:36,2301,2448,-147
2024-03-20 11:04:41,2303,2449,-146
2024-03-20 11:04:46,2303,2449,-146
2024-03-20 11:04:51,2303,2449,-146
2024-03-20 11:04:56,2303,2451,-148
2024-03-20 11:05:02,2303,2451,-148
2024-03-20 11:05:07,2304,2451,-147
2024-03-20 11:05:12,2304,2453,-149
2024-03-20 11:05:17,2305,2453,-148
